age,sex,race,diff_custody,diff_jail,priors_count,juv_fel_count,juv_misd_count,juv_other_count,c_charge_degree,compas_score
24,Male,Caucasian,34,37,1,0,0,0,F,1
22,Male,Caucasian,80,27,2,0,0,0,F,0
29,Male,Caucasian,11,38,3,0,0,0,F,0
30,Male,African-American,125,1,8,0,0,0,F,1
31,Female,African-American,1,0,10,0,0,0,F,1
45,Female,Caucasian,1,1,1,0,0,0,F,1
23,Male,African-American,90,89,4,0,0,0,F,1
39,Male,Caucasian,32,4,2,0,0,0,F,0
31,Male,African-American,3,1,0,0,0,0,F,1
22,Male,African-American,10,1,1,0,0,0,F,0
27,Female,African-American,48,65,9,0,0,0,F,0
27,Male,African-American,173,2,13,0,0,0,F,1
38,Male,Caucasian,2,0,1,0,0,0,F,0
31,Male,African-American,34,55,23,0,0,0,F,1
47,Male,African-American,2,1,20,0,0,0,F,1
22,Male,African-American,1,0,3,0,1,0,F,1
35,Male,African-American,75,79,1,0,0,1,M,1
65,Male,African-American,40,5,2,0,0,0,M,0
35,Male,African-American,1,1,0,0,0,0,M,0
33,Female,African-American,160,1,0,0,0,0,F,0
53,Male,Caucasian,1,1,1,0,0,0,M,0
21,Male,African-American,14,0,0,0,0,0,F,1
37,Male,African-American,12,1,11,0,0,0,F,0
33,Male,Caucasian,22,21,5,0,0,0,F,1
31,Male,African-American,46,19,2,0,0,0,M,1
31,Female,African-American,0,0,0,0,0,0,M,0
59,Female,Caucasian,29,29,2,0,0,0,F,0
27,Male,African-American,1,1,0,0,0,0,M,0
36,Male,African-American,1,0,0,0,0,0,M,1
46,Male,African-American,6,6,17,0,0,0,F,1
22,Male,African-American,323,323,3,0,0,1,F,1
28,Female,Caucasian,1,0,0,0,0,0,M,0
34,Female,Caucasian,101,3,15,0,0,1,F,1
23,Male,African-American,22,80,2,0,0,1,M,1
27,Male,African-American,1,0,3,0,0,0,F,0
48,Male,Caucasian,39,0,3,0,0,0,F,0
30,Male,African-American,20,20,15,0,0,0,F,1
32,Female,African-American,0,0,2,0,0,0,F,0
31,Male,African-American,6,6,5,0,0,0,F,1
36,Male,African-American,2,2,4,0,1,0,M,1
36,Male,African-American,46,19,1,0,0,0,M,1
44,Male,African-American,2,1,14,0,0,0,F,1
53,Male,Caucasian,1,0,2,0,0,0,F,0
33,Male,African-American,1,1,3,0,0,0,M,0
21,Male,African-American,294,293,2,1,0,0,F,1
33,Male,African-American,1653,339,4,0,0,0,F,1
47,Male,Caucasian,1,2,2,0,0,0,F,1
57,Male,African-American,21,33,20,0,0,0,F,1
28,Male,African-American,6,6,2,0,0,0,M,0
24,Male,African-American,1,1,1,0,0,0,M,1
44,Male,African-American,1,1,1,0,0,0,F,0
46,Male,African-American,1,1,0,0,0,0,F,0
37,Male,African-American,1,1,6,0,0,0,F,0
26,Male,African-American,1,5,10,0,0,0,M,1
27,Male,African-American,2,0,10,0,1,0,F,1
40,Male,Caucasian,2,1,1,0,0,0,F,0
60,Female,Caucasian,385,384,9,0,0,0,F,0
53,Male,Caucasian,6,6,1,0,0,0,F,0
26,Male,African-American,5,40,8,0,1,0,F,1
28,Male,African-American,1,1,0,0,0,0,F,0
46,Female,Caucasian,99,19,2,0,0,0,F,1
23,Male,African-American,3,1,0,0,0,0,F,1
37,Male,African-American,46,19,5,0,0,0,F,0
44,Male,African-American,46,19,1,0,0,1,M,0
50,Male,African-American,0,248,18,0,0,0,F,1
45,Male,African-American,2,1,0,0,0,0,M,0
22,Male,African-American,20,0,1,0,0,0,F,1
26,Male,Caucasian,19,16,1,0,0,0,F,0
62,Male,Caucasian,3,2,0,0,0,0,F,0
34,Male,Caucasian,33,0,0,0,0,0,M,0
21,Male,Caucasian,1,1,0,0,0,0,M,0
25,Male,Caucasian,1,0,0,0,0,0,F,0
68,Male,Caucasian,3,3,0,0,0,0,M,0
41,Male,Caucasian,0,0,2,0,0,0,M,0
21,Male,Caucasian,1,0,1,0,0,0,F,0
22,Male,African-American,0,0,0,0,0,0,F,1
38,Male,Caucasian,4,268,11,0,0,0,F,0
42,Male,Caucasian,1,0,1,0,0,0,F,0
22,Male,Caucasian,15,1,1,0,1,1,F,0
45,Male,African-American,27,2,0,0,0,0,F,0
36,Female,African-American,150,0,4,0,0,0,F,1
48,Male,African-American,1,1,2,0,0,0,F,1
45,Female,Caucasian,8,8,1,0,0,0,F,0
23,Male,African-American,8,8,6,0,0,1,F,1
24,Male,African-American,1,1,0,0,0,0,F,1
29,Male,African-American,0,1,0,0,0,0,F,0
24,Male,African-American,1,0,0,0,0,0,F,0
50,Male,African-American,2,2,11,0,0,0,F,1
34,Male,African-American,2,2,10,0,1,0,F,1
23,Male,African-American,0,0,0,0,0,0,F,0
22,Female,Caucasian,2,2,0,0,0,0,M,1
30,Male,Caucasian,3,3,22,0,0,0,F,1
21,Male,African-American,0,1,0,0,0,0,F,1
53,Female,Caucasian,4,1,0,0,0,0,F,0
24,Male,Caucasian,20,0,1,0,0,0,F,0
25,Male,African-American,0,0,7,0,1,1,M,1
25,Female,African-American,0,0,1,0,0,0,M,1
71,Male,African-American,25,24,8,0,0,0,F,0
39,Male,African-American,37,40,10,0,4,0,M,1
37,Female,African-American,37,37,0,0,0,0,F,1
20,Male,African-American,1,7,0,0,0,2,F,1
29,Female,African-American,1,0,3,0,0,0,F,1
22,Male,African-American,1,1,2,0,0,0,F,1
26,Male,African-American,15,83,4,0,0,0,F,1
47,Female,African-American,155,30,19,0,0,0,F,1
20,Female,Caucasian,17,17,1,0,0,0,F,1
23,Female,African-American,1,1,0,0,0,0,F,0
55,Male,Caucasian,7,37,18,0,0,0,F,0
53,Female,African-American,0,0,0,0,0,0,F,0
23,Female,African-American,1,0,0,0,0,0,F,1
26,Male,African-American,22,22,5,0,0,1,F,1
25,Male,African-American,0,6,6,0,0,0,F,1
27,Male,African-American,0,0,4,0,0,0,F,1
26,Male,African-American,0,0,2,0,0,0,M,0
29,Male,African-American,4,3,1,0,0,0,M,0
31,Male,African-American,1,0,0,0,0,0,M,0
41,Male,African-American,1,0,8,0,0,0,F,1
25,Male,Caucasian,0,0,0,0,0,0,M,0
47,Male,Caucasian,0,0,0,0,0,0,M,0
37,Male,African-American,1,1,4,0,0,0,F,0
35,Female,African-American,2,2,4,0,0,0,F,1
24,Male,Caucasian,1,1,1,0,0,0,M,0
21,Male,Caucasian,6,5,2,0,2,1,F,1
22,Male,Caucasian,3,2,0,0,0,0,F,0
57,Male,African-American,140,140,11,0,0,0,F,1
48,Male,Caucasian,11,11,0,0,0,0,F,1
37,Female,African-American,28,28,3,0,0,0,F,1
31,Male,Caucasian,5,5,0,0,0,0,M,0
22,Male,African-American,4,4,1,0,1,0,F,1
31,Male,Caucasian,0,0,2,0,0,0,M,0
24,Male,African-American,6,0,0,0,0,0,F,1
32,Male,African-American,58,0,22,0,0,1,F,1
63,Male,African-American,1,0,0,0,0,0,M,0
26,Male,Caucasian,1366,27,2,0,0,0,F,1
48,Male,Caucasian,46,19,2,0,0,0,M,0
20,Male,Caucasian,1,1,0,0,0,2,F,0
24,Female,African-American,1,0,1,0,0,0,M,1
36,Female,African-American,1,0,1,0,0,0,M,0
28,Male,Caucasian,0,0,2,0,0,0,F,1
36,Male,African-American,1,1,3,0,0,0,F,0
33,Female,African-American,2,1,0,0,0,0,M,0
39,Male,African-American,0,0,0,0,0,0,F,0
30,Male,African-American,132,4,17,0,0,0,F,1
19,Female,Caucasian,1,1,1,1,1,0,M,1
24,Male,African-American,59,0,1,0,0,0,F,0
29,Female,Caucasian,46,19,1,0,0,0,F,1
35,Male,African-American,1,1,7,0,0,0,F,1
24,Male,African-American,1,0,0,0,0,1,F,0
26,Male,Caucasian,9,9,0,0,0,0,M,0
26,Male,Caucasian,2,2,8,0,0,0,F,0
52,Male,African-American,994,19,7,0,0,0,M,1
28,Male,African-American,50,0,14,0,0,0,F,1
32,Male,African-American,1,0,0,0,0,0,M,1
32,Female,Caucasian,1,0,1,0,0,0,M,0
33,Male,African-American,6,5,5,0,0,0,M,1
29,Male,African-American,1668,17,16,0,1,0,F,1
34,Male,Caucasian,154,0,1,0,0,0,M,0
43,Male,Caucasian,0,0,0,0,0,0,M,0
47,Male,Caucasian,0,0,2,0,0,0,F,0
25,Male,African-American,2,2,3,0,0,0,M,1
23,Female,African-American,2,1,1,0,0,0,F,0
39,Male,Caucasian,1,0,2,0,0,0,M,0
35,Male,African-American,5,5,13,0,0,0,F,1
43,Male,African-American,23,1,20,1,0,0,F,1
25,Male,African-American,9,0,3,0,1,1,F,1
48,Male,African-American,4,6,25,1,0,0,F,1
22,Male,African-American,1,1,1,0,0,1,M,1
52,Male,African-American,140,38,9,1,0,0,M,1
26,Male,Caucasian,16,35,5,0,0,0,F,0
67,Male,African-American,19,27,4,0,0,0,M,1
34,Male,African-American,1,1,4,0,0,0,M,0
56,Male,Caucasian,0,0,4,0,0,0,M,0
28,Male,African-American,165,5,1,0,0,0,F,0
29,Male,African-American,1,0,2,0,0,0,M,0
24,Female,African-American,1,19,0,0,0,0,M,1
37,Male,African-American,13,20,6,0,0,0,F,1
51,Male,Caucasian,1,1,0,0,0,0,F,0
20,Male,African-American,4,0,1,0,0,1,M,1
26,Male,Caucasian,287,293,4,0,0,0,M,1
39,Female,Caucasian,1,10,1,0,0,0,M,0
21,Male,African-American,2,2,1,0,0,1,F,1
21,Male,African-American,58,2,1,0,1,1,F,1
24,Male,Caucasian,1,1,3,0,2,0,F,0
26,Male,African-American,1,1,4,0,1,0,M,1
48,Male,Caucasian,34,0,1,0,0,0,F,0
24,Male,African-American,1,1,5,0,1,0,F,1
26,Male,Caucasian,0,0,0,0,0,0,F,0
46,Male,Caucasian,1,1,0,0,0,0,F,0
24,Male,African-American,10,1,7,0,1,1,M,1
21,Female,Caucasian,1,0,0,0,0,0,M,1
24,Male,African-American,18,1,1,0,0,0,F,0
30,Male,African-American,46,19,1,0,0,0,F,1
36,Male,African-American,31,1,9,0,0,0,M,1
30,Male,African-American,1588,1,5,0,0,0,F,0
22,Female,Caucasian,1,1,1,0,0,0,F,1
25,Male,African-American,21,9,0,0,0,0,F,1
31,Male,African-American,74,117,25,0,3,0,M,1
24,Male,African-American,36,2,0,0,0,0,F,0
39,Male,African-American,0,1,13,0,0,0,F,1
48,Male,African-American,46,19,5,0,0,0,M,0
30,Female,African-American,1,0,4,0,0,0,F,0
40,Male,Caucasian,22,22,0,0,0,0,F,0
52,Female,African-American,2,2,0,0,0,0,F,0
23,Male,African-American,55,33,3,1,0,1,F,1
26,Female,African-American,1,1,1,0,0,0,M,0
22,Male,Caucasian,11,19,1,0,1,0,F,1
42,Male,Caucasian,7,0,3,0,0,0,F,0
23,Male,African-American,2,135,6,0,3,1,F,1
28,Male,African-American,2,2,1,0,0,0,F,0
37,Female,Caucasian,46,19,4,0,0,0,M,0
50,Male,Caucasian,1,1,1,0,0,0,F,0
32,Male,African-American,1,1,1,0,0,0,F,1
51,Male,African-American,1,1,3,0,0,0,F,0
19,Male,Caucasian,1,0,1,0,0,0,M,0
32,Male,African-American,108,108,4,0,0,0,F,1
31,Female,Caucasian,0,0,1,0,0,0,F,0
29,Female,African-American,180,179,1,0,0,0,F,1
26,Male,African-American,14,11,9,0,0,0,F,1
27,Male,Caucasian,171,27,0,0,0,0,F,1
52,Male,Caucasian,47,3,1,0,0,0,F,0
28,Male,African-American,59,1,3,0,0,0,M,1
32,Male,African-American,3,2,3,0,0,0,F,0
27,Male,African-American,8,0,5,0,0,0,M,0
42,Female,Caucasian,0,0,0,0,0,0,M,0
33,Male,African-American,1,0,0,0,0,0,F,0
26,Male,Caucasian,2,19,4,0,0,0,M,0
28,Female,Caucasian,45,45,3,0,0,1,M,0
53,Female,Caucasian,1,0,0,0,0,0,M,0
24,Male,Caucasian,1,1,0,0,0,0,F,0
39,Male,African-American,470,35,6,0,0,1,M,1
22,Male,African-American,58,0,1,0,0,0,F,1
46,Male,African-American,9,9,2,0,0,0,F,0
25,Male,African-American,1,1,0,0,0,0,M,0
52,Male,Caucasian,4,3,1,0,0,0,F,1
28,Male,African-American,191,0,4,0,0,0,M,0
57,Female,Caucasian,2,1,1,0,0,0,F,0
49,Male,African-American,1,0,3,0,0,0,F,0
21,Male,African-American,19,0,2,0,0,0,F,1
32,Male,African-American,15,14,19,0,0,0,F,1
63,Male,African-American,220,220,3,0,0,0,M,1
29,Male,Caucasian,2,1,2,0,0,0,F,0
46,Male,African-American,1,1,0,0,0,0,M,0
23,Male,African-American,33,44,5,0,0,0,F,1
28,Male,African-American,9,1,10,0,0,0,M,1
27,Male,African-American,7,3,1,0,0,0,F,0
33,Female,Caucasian,0,0,1,0,0,0,M,0
47,Male,Caucasian,33,32,4,0,0,0,F,1
32,Male,African-American,4,2,14,0,0,0,F,1
24,Male,African-American,1,1,2,0,0,0,F,1
26,Male,African-American,3,3,5,0,0,0,F,1
25,Male,Caucasian,7,1,1,0,0,0,F,1
21,Male,African-American,109,108,1,0,0,0,F,1
25,Male,African-American,1,0,2,0,0,0,M,0
22,Male,African-American,1,2,6,1,1,0,F,1
26,Female,Caucasian,1,0,0,0,0,0,F,1
20,Male,Caucasian,1,1,0,0,0,0,F,0
30,Male,African-American,1,1,1,0,0,0,M,1
45,Male,African-American,82,1,0,0,0,0,F,1
33,Male,African-American,79,78,7,0,0,0,F,1
35,Male,Caucasian,1,0,2,0,0,0,F,0
41,Male,Caucasian,1,1,5,0,0,0,F,0
23,Male,Caucasian,2,2,0,0,0,0,M,0
21,Female,Caucasian,19,1,0,0,1,0,M,1
54,Male,African-American,2,1,0,0,0,0,F,0
27,Male,African-American,1,1,10,0,0,0,F,1
22,Male,Caucasian,1,1,0,0,0,0,M,0
23,Male,African-American,1,6,2,0,0,0,F,1
36,Male,African-American,55,19,5,0,0,0,M,1
29,Male,African-American,17,23,10,0,0,1,F,1
54,Male,African-American,191,78,4,0,0,0,M,1
22,Male,Caucasian,37,13,2,0,0,0,M,1
38,Male,Caucasian,43,4,2,0,0,0,F,0
26,Male,African-American,1,0,0,0,0,0,M,0
20,Female,African-American,1,1,0,0,0,0,F,0
52,Male,African-American,1,1,6,0,0,0,M,0
29,Male,African-American,3,2,0,0,0,0,F,0
23,Female,African-American,18,17,6,0,0,0,M,1
35,Male,African-American,9,9,1,0,0,0,M,0
32,Male,Caucasian,4,0,8,0,0,0,F,1
21,Male,African-American,0,0,1,0,0,0,M,1
32,Male,African-American,46,19,5,0,1,0,M,0
30,Male,African-American,1,1,4,0,0,0,M,0
30,Female,African-American,26,26,3,0,0,0,F,0
23,Male,African-American,6,6,2,0,0,0,F,1
32,Male,Caucasian,2,2,8,1,0,0,F,0
52,Male,Caucasian,2,1,1,0,0,0,F,0
29,Male,African-American,2,39,6,0,0,0,F,1
42,Male,Caucasian,0,0,0,0,0,0,M,0
21,Male,African-American,1,0,0,0,0,1,F,1
36,Female,Caucasian,168,168,4,0,0,0,F,1
22,Female,African-American,1,0,0,0,0,0,M,0
29,Male,African-American,1,0,0,0,0,0,M,0
54,Male,African-American,127,19,2,0,0,0,M,0
30,Male,African-American,51,2,6,0,0,0,F,1
51,Male,African-American,0,0,17,0,0,0,M,0
27,Male,African-American,302,301,3,0,0,0,F,0
24,Male,Caucasian,13,0,2,0,0,0,F,1
23,Male,African-American,5,5,2,0,0,0,M,1
36,Male,African-American,1,0,5,0,0,0,F,0
38,Female,African-American,867,19,8,0,1,0,M,1
39,Male,African-American,5,4,1,0,0,0,F,1
29,Male,African-American,38,37,2,0,0,0,F,1
28,Male,African-American,46,19,1,0,0,0,F,0
44,Male,Caucasian,0,0,6,0,0,0,F,0
25,Male,African-American,58,58,2,0,0,0,F,1
31,Male,African-American,0,0,0,0,0,0,F,1
35,Male,African-American,33,2,17,0,1,0,M,1
27,Male,African-American,2,2,11,0,0,0,M,1
33,Male,African-American,2,1,1,0,0,0,F,1
28,Male,African-American,0,0,6,0,0,0,F,1
20,Male,African-American,2,1,1,1,0,1,F,1
60,Male,Caucasian,1,0,1,0,0,0,F,0
27,Male,African-American,64,203,5,2,1,0,F,1
54,Female,African-American,1,1,0,0,0,0,F,0
26,Female,African-American,1,1,3,0,0,1,M,1
24,Male,Caucasian,2,1,3,1,2,0,M,0
75,Female,African-American,1,1,5,0,0,0,F,0
36,Male,African-American,1,0,16,0,0,0,F,1
56,Male,African-American,72,72,8,0,0,0,F,0
25,Female,African-American,48,47,5,0,0,0,M,1
46,Male,Caucasian,1,0,0,0,0,0,F,0
27,Male,African-American,7,6,1,0,0,0,F,0
24,Male,African-American,46,19,1,0,0,0,M,1
28,Male,African-American,0,0,3,0,0,0,M,0
42,Male,African-American,21,0,13,1,0,1,M,1
59,Male,African-American,0,0,2,0,0,0,M,0
39,Male,Caucasian,15,14,1,0,0,0,F,0
46,Male,Caucasian,12,12,5,0,0,0,M,0
55,Male,Caucasian,5,1,2,0,0,0,F,0
35,Male,African-American,18,1,1,0,0,0,M,1
43,Male,African-American,5,1,0,0,0,0,M,0
53,Female,Caucasian,1,0,0,0,0,0,M,0
21,Female,African-American,1,1,0,0,0,0,M,1
55,Male,African-American,210,25,17,0,0,0,F,1
27,Male,African-American,1,1,1,0,0,0,F,0
40,Male,African-American,2,2,0,0,0,0,F,0
37,Female,Caucasian,1,1,0,0,0,0,M,0
32,Male,Caucasian,0,5,2,0,0,0,M,0
32,Male,African-American,2,1,2,0,0,0,M,0
36,Male,African-American,3,2,4,0,0,0,M,1
31,Female,African-American,2,2,0,0,0,0,F,1
26,Female,African-American,77,0,4,0,0,0,F,1
50,Female,Caucasian,4,3,30,0,0,0,M,1
47,Male,African-American,0,0,4,0,0,0,F,0
36,Male,African-American,6,1,2,0,0,0,F,0
38,Female,Caucasian,1,1,0,0,0,0,F,0
53,Male,Caucasian,1,0,0,0,0,0,F,0
53,Male,African-American,1,0,2,0,0,0,F,0
57,Male,African-American,118,117,19,0,0,0,F,1
22,Male,African-American,15,19,5,0,0,0,F,1
21,Male,African-American,1,1,0,0,0,0,F,1
26,Male,African-American,1,1,0,0,0,0,F,0
24,Female,African-American,14,14,1,0,0,0,F,0
27,Male,African-American,21,20,2,0,0,0,F,1
49,Female,Caucasian,4,3,4,0,0,0,F,1
47,Male,Caucasian,130,0,1,0,0,0,F,0
30,Male,African-American,124,1,8,0,0,0,F,1
44,Male,Caucasian,0,0,3,0,0,0,F,0
34,Male,African-American,2,1,1,0,0,0,F,0
45,Male,African-American,1,1,10,0,0,0,F,0
50,Male,Caucasian,0,0,2,0,0,0,M,0
29,Male,Caucasian,0,0,1,0,0,0,M,1
26,Male,Caucasian,0,0,0,0,0,0,F,0
22,Female,African-American,0,1,1,0,0,0,F,1
49,Male,Caucasian,0,0,0,0,0,0,F,0
49,Male,African-American,66,19,1,0,0,0,F,0
59,Male,Caucasian,13,12,2,0,0,0,F,0
32,Male,Caucasian,28,27,6,0,0,0,M,1
24,Male,African-American,1,0,1,0,0,2,M,0
32,Male,African-American,0,0,0,0,0,0,F,0
27,Male,African-American,800,799,9,0,0,1,F,1
25,Male,Caucasian,7,12,2,0,0,0,M,1
34,Male,African-American,46,19,1,0,0,0,M,1
62,Female,Caucasian,5,41,2,0,0,0,F,0
20,Male,Caucasian,1,0,0,0,0,0,M,1
37,Male,African-American,1,1,18,2,0,0,M,1
30,Female,Caucasian,30,7,5,0,0,0,F,1
23,Male,African-American,1,0,1,0,0,0,F,1
20,Female,African-American,0,0,0,0,0,0,F,1
29,Male,Caucasian,22,45,7,0,0,0,M,1
24,Male,African-American,58,58,1,0,0,0,F,0
54,Female,Caucasian,27,26,1,0,0,0,M,0
66,Male,African-American,1,0,3,0,0,0,F,0
50,Male,Caucasian,12,11,8,0,0,0,F,0
50,Male,African-American,1,0,7,0,0,0,F,0
40,Male,Caucasian,1,1,3,0,0,0,F,0
30,Female,African-American,1,0,4,0,0,0,M,1
24,Female,Caucasian,41,2,2,0,0,0,F,1
23,Female,African-American,38,0,3,0,0,0,F,1
24,Male,African-American,46,19,4,0,0,0,M,1
54,Male,Caucasian,1,2,3,0,0,0,M,0
25,Male,Caucasian,81,1,4,0,0,2,M,1
46,Male,Caucasian,2,1,1,0,0,0,M,0
22,Female,Caucasian,0,0,0,0,0,0,M,0
32,Female,Caucasian,2,2,1,0,0,0,F,0
25,Male,African-American,1,4,0,0,0,0,M,0
22,Male,African-American,0,0,3,0,0,0,F,1
33,Male,African-American,5,0,16,0,0,0,F,1
49,Female,Caucasian,0,0,0,0,0,0,M,0
30,Male,African-American,105,105,10,0,0,0,F,1
33,Male,African-American,2,1,4,0,0,0,M,1
24,Male,African-American,0,0,0,0,0,0,F,0
33,Male,African-American,20,2,12,0,0,1,M,1
37,Male,Caucasian,2,0,0,0,0,0,M,0
40,Female,Caucasian,0,0,0,0,0,0,M,0
27,Male,Caucasian,230,229,1,0,0,0,F,1
43,Male,African-American,79,0,9,0,0,0,F,1
26,Male,Caucasian,56,56,11,0,0,0,F,0
35,Male,African-American,2,1,5,0,0,0,F,1
25,Male,African-American,252,6,11,0,1,0,F,1
61,Male,African-American,0,0,1,0,0,0,F,0
53,Male,Caucasian,51,51,1,0,0,0,F,1
52,Female,African-American,1,0,1,0,0,0,F,0
26,Male,Caucasian,5,143,7,0,0,0,M,1
39,Male,African-American,0,0,1,0,0,0,M,0
47,Male,African-American,1,0,5,0,0,0,F,0
50,Male,Caucasian,46,19,1,0,0,0,F,0
52,Female,Caucasian,33,33,6,0,0,0,M,1
41,Female,Caucasian,46,19,0,0,0,0,M,0
37,Male,Caucasian,0,0,0,0,0,0,M,0
24,Female,African-American,1,1,0,0,0,0,F,1
34,Female,African-American,34,3,14,0,0,0,F,1
24,Male,African-American,117,116,5,0,0,0,F,1
25,Male,Caucasian,107,0,1,0,0,0,M,0
31,Male,Caucasian,7,32,3,0,0,0,M,1
62,Female,Caucasian,0,0,0,0,0,0,M,0
23,Male,Caucasian,3,1,0,0,0,0,F,0
60,Female,Caucasian,13,13,0,0,0,0,F,1
35,Male,Caucasian,1,1,0,0,0,0,M,0
24,Female,African-American,1,0,0,0,0,0,F,1
56,Female,Caucasian,11,4,1,0,0,0,F,0
30,Male,Caucasian,0,0,0,0,0,0,M,0
41,Male,Caucasian,47,47,17,0,0,0,M,1
35,Male,Caucasian,78,1,4,0,0,0,F,1
28,Female,Caucasian,0,0,0,0,0,0,M,0
23,Male,African-American,4,3,1,0,1,0,M,1
56,Male,African-American,1,1,0,0,0,0,F,0
23,Male,African-American,1,1,2,0,0,0,F,0
23,Male,Caucasian,1,0,1,0,1,0,M,0
21,Male,African-American,3,1,0,0,0,0,F,1
21,Female,African-American,59,59,3,1,2,2,F,1
35,Female,African-American,14,14,2,0,0,0,F,1
33,Male,Caucasian,0,0,3,0,0,0,M,0
41,Male,African-American,1,0,9,2,1,0,M,1
24,Male,African-American,4,4,0,0,0,0,F,1
28,Male,African-American,1,1,9,0,0,0,F,1
49,Male,African-American,1,1,3,0,0,0,F,0
21,Male,African-American,2,1,0,0,0,0,F,0
27,Female,African-American,23,3,3,0,0,0,F,1
32,Male,African-American,191,190,4,0,0,0,F,1
50,Male,African-American,2,2,4,0,0,0,M,1
23,Female,African-American,0,0,0,0,0,0,M,0
34,Male,Caucasian,1,0,0,0,0,0,M,0
35,Male,African-American,46,19,1,0,0,0,M,0
25,Male,African-American,33,32,4,0,0,1,F,1
33,Female,Caucasian,43,43,2,0,0,0,F,1
29,Female,Caucasian,2,34,11,0,0,0,F,1
32,Female,African-American,4,3,6,0,0,0,F,0
52,Male,African-American,0,0,3,0,0,0,F,0
26,Female,Caucasian,1,0,3,0,0,0,M,0
31,Male,Caucasian,41,0,2,0,0,0,F,0
47,Male,Caucasian,46,19,2,0,0,0,M,0
25,Male,African-American,57,57,5,0,0,0,F,1
30,Female,Caucasian,1,1,0,0,0,0,F,1
20,Male,African-American,15,4,0,0,0,0,M,1
29,Female,African-American,2,2,2,0,0,0,F,1
31,Male,Caucasian,78,77,0,0,0,0,F,0
54,Female,Caucasian,171,170,12,0,0,0,F,0
37,Female,Caucasian,1,1,1,0,0,0,M,0
49,Male,Caucasian,4,3,8,0,0,0,F,1
33,Female,African-American,1,0,1,0,0,0,F,0
20,Male,African-American,83,83,1,0,0,0,F,1
42,Male,African-American,29,0,0,0,0,0,M,0
44,Male,Caucasian,13,8,0,0,0,0,F,0
28,Male,African-American,66,51,5,0,0,0,F,1
32,Male,African-American,259,414,4,0,0,0,F,1
28,Male,African-American,2,1,7,0,0,0,F,1
38,Male,Caucasian,158,158,0,0,0,0,F,0
38,Male,African-American,1,1,3,0,0,0,F,0
21,Male,Caucasian,1,0,1,0,0,0,F,0
34,Female,African-American,72,1,0,0,0,0,M,0
21,Male,Caucasian,67,1,1,0,0,0,F,1
36,Male,African-American,68,31,1,0,0,0,F,1
29,Male,African-American,20,0,0,0,0,0,M,0
34,Male,African-American,1,0,3,0,0,1,F,1
38,Male,African-American,8,8,1,0,0,0,M,0
36,Male,Caucasian,25,24,0,0,0,0,F,0
23,Male,African-American,1,0,0,0,0,0,M,1
47,Male,Caucasian,1,0,0,0,0,0,M,0
20,Male,African-American,0,0,0,0,0,0,F,0
25,Female,African-American,23,0,2,0,0,0,F,1
35,Male,African-American,1,0,0,0,0,0,M,0
30,Female,Caucasian,42,41,1,0,0,0,F,0
28,Female,Caucasian,1,1,1,0,0,0,M,0
30,Male,Caucasian,10,36,2,0,0,0,M,1
45,Female,Caucasian,44,44,3,0,0,0,M,0
24,Male,African-American,1,0,2,0,0,0,M,1
22,Male,African-American,1,0,0,0,0,0,F,1
42,Female,African-American,2,2,0,0,0,0,M,0
24,Male,African-American,12,47,8,1,1,0,F,1
60,Male,African-American,2,1,12,0,0,0,F,0
33,Male,African-American,18,0,6,0,0,0,M,1
34,Male,African-American,1,23,2,0,0,0,M,0
24,Male,Caucasian,5,0,4,0,0,0,M,1
27,Male,African-American,2,2,0,0,0,0,M,0
29,Male,African-American,355,355,4,1,1,1,F,1
21,Male,Caucasian,2,36,1,1,0,1,F,1
30,Male,Caucasian,109,108,10,0,0,0,F,1
42,Female,Caucasian,44,0,0,0,0,0,F,0
32,Male,African-American,0,0,1,0,0,0,F,0
30,Male,Caucasian,1,0,3,0,0,0,M,0
22,Male,African-American,1,0,1,0,0,0,F,0
20,Male,Caucasian,0,0,0,0,0,0,M,1
57,Male,Caucasian,1,1,0,0,0,0,M,0
51,Male,Caucasian,1,1,3,0,0,0,F,0
21,Male,African-American,1,0,0,0,0,0,F,0
22,Male,African-American,31,35,0,0,0,0,F,1
35,Male,African-American,354,353,4,0,0,0,F,1
54,Female,Caucasian,76,76,1,0,0,0,F,0
58,Male,Caucasian,5,4,2,0,0,0,F,0
32,Female,Caucasian,1,0,0,0,0,0,F,0
39,Female,African-American,24,1,22,0,0,0,F,1
30,Male,Caucasian,30,7,9,0,0,0,M,1
20,Male,African-American,137,209,0,0,0,0,F,1
45,Female,Caucasian,0,0,5,0,0,0,M,0
31,Male,African-American,6,0,4,0,0,0,F,0
53,Female,Caucasian,1,0,1,0,0,0,M,0
44,Male,Caucasian,2,2,0,0,0,0,M,0
44,Female,Caucasian,0,4,1,0,0,0,M,1
21,Male,Caucasian,6,0,0,0,0,0,F,0
28,Male,African-American,0,0,0,0,0,0,M,0
28,Male,Caucasian,1,1,2,0,0,0,M,0
24,Male,African-American,182,182,0,0,0,0,F,0
28,Male,African-American,0,0,0,0,0,0,F,0
53,Male,Caucasian,1,0,4,0,0,0,F,0
20,Male,African-American,1,1,1,0,0,0,F,0
21,Male,African-American,0,0,0,0,0,0,M,1
37,Male,Caucasian,1,0,1,0,0,0,M,0
30,Male,Caucasian,1,0,0,0,0,0,M,0
26,Male,Caucasian,1,1,2,0,0,0,F,1
