sex,age,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,decile_score.1,v_decile_score,priors_count.1,start,end,event,two_year_recid
Male,36,Caucasian,0,3,0,0,0,-1.0,1.0,M,0,0,3,3,0,0,830,0,0
Male,24,African-American,0,3,0,0,0,-1.0,1.0,F,0,0,3,4,0,0,750,0,0
Male,28,African-American,0,6,0,0,3,206.0,862.0,F,1,0,6,4,3,0,206,1,1
Male,29,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,2,0,0,761,0,0
Female,30,Caucasian,0,6,0,0,0,0.0,1.0,M,0,0,6,2,0,4,1106,0,0
Female,25,African-American,0,6,0,0,2,-86.0,86.0,F,0,0,6,5,2,0,538,0,0
Male,32,African-American,0,9,1,0,12,-1.0,1.0,F,1,1,9,7,12,1,361,1,1
Male,23,African-American,0,6,0,1,1,0.0,1.0,F,0,0,6,5,1,1,791,0,0
Male,47,African-American,0,3,0,0,3,0.0,0.0,F,0,0,3,2,3,0,96,0,0
Male,37,Caucasian,0,1,0,0,0,-1.0,0.0,F,0,0,1,1,0,18,412,0,0
Male,19,African-American,0,10,2,0,2,-1.0,1.0,F,1,0,10,9,2,0,83,0,1
Female,21,Caucasian,0,6,0,2,0,0.0,0.0,F,0,0,6,8,0,0,1135,0,0
Male,69,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,1156,0,0
Male,21,Caucasian,0,6,0,0,2,-1.0,1.0,F,0,0,6,6,2,1,577,0,0
Male,26,African-American,0,10,0,1,6,0.0,0.0,M,1,0,10,10,6,4,221,1,1
Male,22,Caucasian,0,4,0,0,0,-2.0,3.0,F,0,0,4,5,0,0,844,0,0
Female,23,African-American,0,5,0,0,0,-1.0,1.0,F,1,0,5,5,0,0,384,1,1
Male,49,African-American,0,5,0,0,3,0.0,1.0,F,0,0,5,4,3,4,689,0,0
Male,29,African-American,0,4,0,1,2,-1.0,1.0,M,1,0,4,3,2,50,786,1,0
Female,60,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,900,0,0
Female,26,African-American,0,10,0,0,0,3.0,57.0,M,0,0,10,10,0,0,53,0,0
Male,23,African-American,2,10,0,0,3,0.0,1.0,F,1,0,10,10,3,0,235,1,1
Male,30,Caucasian,0,4,0,0,0,0.0,1.0,F,0,0,4,3,0,2,1063,0,0
Male,21,African-American,0,3,1,0,1,-1.0,2.0,F,1,0,3,6,1,0,947,1,0
Male,22,Caucasian,0,6,0,0,2,-1.0,1.0,M,1,0,6,5,2,0,158,0,1
Male,57,African-American,0,8,0,0,18,3.0,1834.0,F,0,0,8,7,18,0,1059,0,0
Male,21,African-American,0,9,0,0,4,-1.0,0.0,F,1,0,9,6,4,219,273,1,1
Male,21,African-American,0,5,0,0,0,-1.0,1.0,F,1,0,5,6,0,11,119,0,1
Male,34,Caucasian,0,1,0,0,1,0.0,0.0,M,0,0,1,1,1,0,787,0,0
Female,50,Caucasian,0,1,0,0,1,-1.0,1.0,M,1,0,1,1,1,0,85,1,1
Male,40,Caucasian,0,7,0,0,0,-1.0,1.0,F,1,0,7,9,0,7,32,1,1
Male,25,African-American,0,8,0,0,7,-1.0,1.0,F,1,0,8,7,7,126,239,1,1
Female,53,Caucasian,0,1,0,0,1,-1.0,1.0,M,0,0,1,1,1,0,831,0,0
Female,24,African-American,0,4,0,0,0,-1.0,1.0,F,0,0,4,4,0,0,839,0,0
Male,42,African-American,0,1,0,0,1,-12.0,13.0,F,0,0,1,1,1,0,1024,0,0
Male,28,African-American,0,3,0,0,1,-1.0,1.0,M,0,0,3,3,1,1,1094,0,0
Male,24,Caucasian,0,4,0,0,1,-36.0,37.0,M,0,0,4,4,1,0,763,0,0
Male,26,African-American,1,8,1,0,6,-1.0,1.0,F,1,0,8,3,6,0,202,1,1
Male,22,African-American,0,9,0,0,4,-1.0,1.0,F,1,1,9,9,4,574,714,1,1
Male,21,Caucasian,0,7,0,0,3,-8.0,8.0,M,0,0,7,8,3,0,963,0,0
Male,37,African-American,0,9,0,0,23,-1.0,1.0,F,1,0,9,4,23,16,23,1,1
Male,35,African-American,0,5,0,0,2,-1.0,1.0,F,0,0,5,5,2,4,1051,0,0
Male,53,African-American,0,1,0,0,2,-1.0,1.0,F,0,0,1,1,2,0,968,0,0
Male,60,African-American,0,1,0,0,1,3.0,1183.0,F,0,0,1,1,1,0,780,0,0
Male,29,African-American,0,4,0,0,7,-1.0,1.0,F,1,0,4,3,7,0,773,0,0
Male,48,Caucasian,1,8,0,0,23,-1.0,1.0,F,1,1,8,5,23,640,687,1,1
Female,52,Caucasian,0,1,0,0,0,0.0,1.0,M,0,0,1,1,0,0,1103,0,0
Male,27,African-American,0,8,0,0,12,-1.0,1.0,F,1,0,8,5,12,31,341,1,1
Male,28,African-American,0,9,0,0,5,0.0,0.0,F,1,0,9,6,5,51,951,1,0
Male,33,Caucasian,0,3,0,0,3,0.0,1.0,M,0,0,3,1,3,0,831,0,0
Male,47,Caucasian,0,10,0,0,5,-312.0,312.0,F,1,0,10,6,5,0,363,1,1
Male,36,African-American,0,7,0,0,14,-1.0,1.0,F,1,0,7,3,14,0,19,1,1
Male,29,African-American,1,5,0,0,2,-1.0,1.0,F,0,0,5,5,2,1,1092,0,0
Male,22,African-American,0,9,0,1,0,0.0,0.0,M,1,0,9,7,0,21,363,0,1
Male,26,African-American,0,7,0,2,6,-34.0,35.0,F,0,0,7,7,6,0,272,0,0
Male,25,Caucasian,0,2,0,0,0,0.0,1.0,F,0,0,2,3,0,0,1101,0,0
Male,68,Caucasian,0,1,0,0,2,-150.0,150.0,F,0,0,1,1,2,0,906,0,0
Male,56,African-American,0,3,0,0,5,-1.0,1.0,F,0,0,3,3,5,11,158,0,0
Male,27,African-American,0,8,0,0,9,-1.0,1.0,F,1,1,8,8,9,51,55,0,1
Male,52,Caucasian,0,1,0,0,4,-1.0,1.0,F,1,0,1,1,4,6,233,1,1
Male,32,African-American,0,2,0,0,3,0.0,1.0,F,0,0,2,2,3,1,494,0,0
Female,39,Caucasian,0,6,0,0,0,-2.0,2.0,M,0,0,6,2,0,0,1016,0,0
Male,56,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,895,0,0
Female,22,African-American,0,7,0,0,0,0.0,1.0,F,0,0,7,8,0,0,951,0,0
Female,27,African-American,0,2,0,0,1,-31.0,31.0,F,1,0,2,2,1,0,511,1,1
Male,53,African-American,0,6,0,0,11,-1.0,1.0,F,0,0,6,3,11,109,1078,0,0
Male,25,Caucasian,0,2,0,0,0,0.0,0.0,M,1,0,2,3,0,0,152,1,1
Male,22,Caucasian,0,3,0,0,0,-1.0,1.0,F,0,0,3,5,0,1,782,0,0
Female,58,Caucasian,0,1,0,0,2,-23.0,23.0,M,0,0,1,1,2,0,183,0,0
Male,31,African-American,0,3,0,0,7,0.0,1.0,M,1,0,3,2,7,1,225,1,1
Male,22,Caucasian,0,5,0,0,1,-1.0,1.0,F,1,0,5,5,1,0,129,1,1
Male,28,African-American,0,6,0,0,8,-1.0,1.0,F,1,0,6,6,8,2,6,1,1
Male,20,African-American,0,7,0,0,0,0.0,0.0,F,1,0,7,8,0,1,55,1,1
Male,29,Caucasian,0,6,0,0,0,0.0,0.0,M,1,1,6,4,0,5,391,1,1
Male,29,African-American,0,10,0,0,8,178.0,614.0,F,0,0,10,9,8,0,178,0,0
Male,58,African-American,0,7,0,0,21,-1.0,2.0,M,1,0,7,4,21,58,76,1,1
Male,22,African-American,0,7,0,0,3,-1.0,1.0,F,0,0,7,6,3,105,420,0,0
Male,37,Caucasian,0,4,0,0,0,0.0,0.0,F,0,0,4,3,0,0,1169,0,0
Male,57,African-American,0,5,0,0,1,-1.0,1.0,F,1,0,5,6,1,25,59,1,1
Male,27,Caucasian,0,1,0,0,3,-22.0,22.0,M,0,0,1,1,3,0,956,0,0
Male,26,African-American,0,4,0,0,3,0.0,0.0,F,0,0,4,3,3,33,88,0,0
Male,24,Caucasian,0,8,1,1,3,0.0,0.0,F,1,0,8,5,3,0,245,0,1
Male,33,Caucasian,0,1,0,0,0,-1.0,1.0,F,0,0,1,2,0,0,844,0,0
Male,29,African-American,0,6,0,0,2,-1.0,1.0,F,0,0,6,3,2,0,1180,0,0
Female,24,African-American,0,10,0,0,3,-1.0,1.0,F,1,0,10,9,3,0,54,1,1
Male,19,Caucasian,0,10,0,1,1,-1.0,1.0,F,1,0,10,8,1,31,111,0,1
Male,36,Caucasian,0,1,0,0,2,-1.0,1.0,M,0,0,1,1,2,0,899,0,0
Female,24,Caucasian,0,5,0,0,0,0.0,1.0,F,0,0,5,5,0,0,1071,0,0
Male,34,Caucasian,0,1,0,0,0,0.0,0.0,M,0,0,1,1,0,0,1054,0,0
Male,20,African-American,1,10,0,1,1,-1.0,1.0,F,1,0,10,8,1,0,239,1,1
Male,24,African-American,0,2,0,0,1,-1.0,1.0,M,1,1,2,4,1,1,267,1,1
Male,61,Caucasian,0,1,0,0,4,-1.0,1.0,F,0,0,1,1,4,1,1165,0,0
Female,50,African-American,0,2,0,0,3,0.0,1.0,F,0,0,2,1,3,0,758,0,0
Male,30,African-American,0,1,0,0,1,0.0,1.0,M,0,0,1,2,1,4,1109,0,0
Male,38,African-American,0,3,0,0,5,-1.0,1.0,F,0,0,3,2,5,0,853,0,0
Male,24,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,2,0,0,840,0,0
Male,45,African-American,0,2,0,0,16,-83.0,77.0,F,0,0,2,1,16,0,912,0,0
Female,46,African-American,0,10,0,0,2,-1.0,1.0,F,1,0,10,8,2,9,141,1,1
Male,41,Caucasian,0,1,0,0,0,-1.0,1.0,M,1,0,1,1,0,3,142,1,1
Male,27,African-American,0,8,0,0,13,-1.0,1.0,M,1,1,8,9,13,0,719,1,1
Female,51,African-American,0,8,0,0,16,-122.0,122.0,F,0,0,8,1,16,0,968,0,0
Male,26,African-American,0,6,0,0,1,-1.0,1.0,M,1,0,6,3,1,0,2,1,1
Male,29,African-American,0,5,0,0,3,0.0,0.0,F,1,0,5,3,3,1,118,1,1
Male,52,Caucasian,0,5,0,0,6,-1.0,1.0,F,1,0,5,3,6,1,162,1,1
Male,28,Caucasian,0,4,0,0,1,0.0,1.0,F,1,1,4,3,1,4,157,1,1
Male,55,African-American,0,3,0,0,5,-1.0,1.0,F,1,0,3,1,5,0,7,1,1
Male,26,African-American,1,9,1,0,10,-1.0,1.0,F,1,1,9,6,10,0,462,0,1
Male,28,African-American,0,10,0,0,5,-1.0,1.0,F,0,0,10,10,5,0,933,0,0
Male,63,Caucasian,0,1,0,0,2,-3.0,3.0,F,0,0,1,1,2,0,195,0,0
Male,42,African-American,0,1,0,0,0,0.0,0.0,F,0,0,1,1,0,1,1080,0,0
Male,23,African-American,1,6,2,2,6,-1.0,1.0,F,1,1,6,6,6,0,166,0,0
Male,54,African-American,0,9,0,0,28,-1.0,1.0,F,1,0,9,5,28,5,55,1,1
Male,35,African-American,0,7,0,1,8,-1.0,1.0,F,1,0,7,4,8,9,14,1,1
Female,24,African-American,1,9,0,0,6,-1.0,1.0,F,1,0,9,9,6,25,145,0,1
Male,54,African-American,0,1,0,0,2,-26.0,26.0,M,0,0,1,1,2,0,806,0,0
Male,58,African-American,0,6,0,0,12,-1.0,1.0,M,1,0,6,3,12,3,49,1,1
Male,23,Caucasian,0,5,0,1,1,0.0,1.0,M,1,0,5,5,1,0,149,1,1
Male,35,African-American,0,2,0,0,1,-1.0,1.0,M,0,0,2,2,1,0,753,0,0
Male,20,African-American,0,10,0,0,1,0.0,0.0,F,1,1,10,10,1,2,80,0,1
Male,51,Caucasian,0,1,0,0,0,0.0,0.0,F,0,0,1,1,0,35,1152,0,0
Male,37,Caucasian,0,2,0,0,3,-14.0,14.0,F,0,0,2,1,3,0,1037,0,0
Male,47,Caucasian,0,1,0,0,3,-1.0,1.0,F,0,0,1,1,3,0,765,0,0
Male,34,Caucasian,0,6,0,0,4,-1.0,1.0,F,1,0,6,2,4,0,42,1,1
Male,56,Caucasian,0,1,0,0,0,-2.0,2.0,F,0,0,1,1,0,0,941,0,0
Male,59,Caucasian,0,1,0,0,1,-2.0,3.0,F,1,0,1,1,1,0,28,1,1
Female,24,Caucasian,0,9,0,1,6,0.0,1.0,F,1,1,9,4,6,3,654,1,1
Male,21,Caucasian,0,9,0,4,2,-1.0,1.0,M,1,1,9,9,2,8,37,1,1
Male,26,African-American,0,9,0,0,2,3.0,16.0,M,0,0,9,6,2,0,1087,0,0
Male,26,African-American,0,2,0,0,1,-1.0,1.0,F,0,0,2,3,1,0,1143,0,0
Female,30,Caucasian,0,2,0,0,0,-1.0,1.0,M,0,0,2,2,0,0,938,0,0
Male,29,Caucasian,0,9,0,0,6,-43.0,43.0,F,1,0,9,8,6,0,148,1,1
Male,29,Caucasian,0,4,0,0,0,0.0,1.0,M,1,1,4,4,0,1,66,1,1
Male,54,African-American,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,1138,0,0
Male,29,African-American,0,4,0,0,4,-1.0,1.0,F,1,1,4,4,4,7,50,1,1
Female,59,Caucasian,0,1,0,0,0,-2.0,2.0,M,0,0,1,1,0,0,903,0,0
Male,38,African-American,0,5,0,0,0,0.0,1.0,F,0,0,5,1,0,1,1101,0,0
Male,29,African-American,0,7,0,0,4,-53.0,53.0,F,1,1,7,6,4,0,133,1,1
Male,27,Caucasian,0,3,0,0,1,-1.0,1.0,M,1,0,3,3,1,0,356,1,1
Male,66,African-American,0,6,0,0,33,0.0,1.0,F,1,0,6,2,33,14,383,1,1
Male,27,Caucasian,0,5,0,0,2,0.0,1.0,F,0,0,5,4,2,0,1119,0,0
Male,51,Caucasian,0,1,0,0,1,-1.0,1.0,M,0,0,1,1,1,0,508,0,0
Male,35,Caucasian,0,2,0,0,1,0.0,0.0,F,0,0,2,3,1,74,911,0,0
Male,26,African-American,0,7,0,0,1,3.0,1510.0,F,0,0,7,4,1,0,963,0,0
Male,52,Caucasian,0,3,0,0,4,-1.0,1.0,M,0,0,3,2,4,0,788,0,0
Female,35,African-American,0,2,0,0,12,-54.0,55.0,M,0,0,2,1,12,0,61,0,0
Female,26,African-American,0,2,0,0,0,-1.0,1.0,M,0,0,2,2,0,0,887,0,0
Female,48,Caucasian,0,1,0,0,0,0.0,0.0,M,0,0,1,1,0,1,808,0,0
Male,33,African-American,0,3,0,0,2,0.0,0.0,M,0,0,3,3,2,0,76,0,0
Female,34,African-American,0,4,0,0,6,-1.0,1.0,F,0,0,4,2,6,51,803,0,0
Male,59,African-American,0,7,0,0,10,-1.0,1.0,F,1,0,7,4,10,126,426,1,1
Male,29,African-American,0,5,0,0,5,-1.0,1.0,F,1,0,5,3,5,1,21,1,1
Male,24,Caucasian,0,2,0,0,0,0.0,0.0,F,0,0,2,3,0,1,638,0,0
Male,48,Caucasian,0,7,0,0,1,-1.0,1.0,F,1,0,7,4,1,128,299,1,1
Male,55,African-American,0,8,0,0,0,61.0,1.0,M,1,1,8,4,0,0,61,1,1
Male,52,African-American,0,5,0,0,4,0.0,0.0,M,0,0,5,3,4,1,801,0,0
Male,20,African-American,0,4,0,0,0,0.0,1.0,F,1,0,4,6,0,0,233,1,1
Male,25,Caucasian,0,4,0,0,4,-5.0,6.0,F,1,0,4,3,4,0,173,1,1
Male,24,Caucasian,0,2,0,0,0,-1.0,1.0,F,0,0,2,3,0,14,1185,0,0
Male,23,Caucasian,0,9,0,0,0,-1.0,1.0,M,0,0,9,6,0,0,1103,0,0
Male,27,Caucasian,0,4,1,3,6,-1.0,1.0,F,1,0,4,3,6,0,811,1,0
Male,25,African-American,0,3,1,0,1,-1.0,2.0,M,1,0,3,3,1,0,224,1,1
Male,31,African-American,0,2,0,0,0,-1.0,1.0,F,0,0,2,1,0,0,958,0,0
Male,25,African-American,0,4,1,0,6,-1.0,2.0,F,1,0,4,5,6,3,208,1,1
Male,32,Caucasian,0,1,0,0,1,-7.0,7.0,F,1,1,1,2,1,0,565,1,1
Male,21,Caucasian,0,3,0,0,0,-1.0,2.0,F,1,0,3,5,0,0,295,1,1
Male,25,Caucasian,0,3,0,0,0,0.0,1.0,F,0,0,3,4,0,0,66,0,0
Male,35,African-American,0,7,0,0,0,-1.0,1.0,F,0,0,7,2,0,1,1072,0,0
Male,42,African-American,0,7,0,0,14,-1.0,1.0,F,1,0,7,6,14,1,41,1,1
Male,24,Caucasian,0,10,0,1,9,-23.0,23.0,M,1,1,10,8,9,0,37,1,1
Male,22,Caucasian,1,10,0,4,6,168.0,251.0,F,1,0,10,10,6,0,136,1,1
Male,47,Caucasian,0,1,0,0,1,0.0,1.0,M,0,0,1,1,1,0,1108,0,0
Male,27,African-American,0,9,0,0,5,-1.0,1.0,F,1,0,9,7,5,0,484,0,1
Male,46,Caucasian,0,6,0,0,2,-1.0,1.0,F,1,0,6,1,2,0,279,1,1
Male,44,African-American,0,3,0,0,1,0.0,0.0,M,0,0,3,1,1,0,1158,0,0
Male,27,African-American,0,5,0,0,0,3.0,1.0,F,0,0,5,5,0,0,1080,0,0
Male,23,Caucasian,0,2,0,0,2,-1.0,1.0,F,0,0,2,3,2,0,840,0,0
Male,42,African-American,0,5,0,0,8,-1.0,1.0,F,0,0,5,2,8,1,911,0,0
Male,58,African-American,0,6,0,0,6,-1.0,1.0,F,0,0,6,3,6,143,511,0,0
Male,26,African-American,0,6,0,1,3,-1.0,1.0,F,1,0,6,4,3,1,895,1,0
Male,39,African-American,0,3,0,0,3,-1.0,1.0,F,1,0,3,2,3,2,206,1,1
Male,21,African-American,0,5,2,0,3,0.0,1.0,F,1,1,5,6,3,0,436,1,1
Male,63,Caucasian,0,1,0,0,1,-9.0,9.0,M,0,0,1,1,1,0,791,0,0
Male,22,African-American,0,7,1,0,3,-11.0,11.0,F,1,1,7,7,3,0,532,1,1
Male,50,African-American,0,3,0,0,3,-1.0,1.0,M,0,0,3,2,3,0,1153,0,0
Male,38,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,9,1040,0,0
Male,41,Caucasian,0,6,0,0,1,-6.0,7.0,F,0,0,6,4,1,0,36,0,0
Male,28,African-American,8,8,0,1,16,-1.0,1.0,F,1,1,8,9,16,0,436,1,1
Female,30,African-American,0,3,0,0,0,0.0,0.0,M,0,0,3,3,0,1,877,0,0
Male,23,African-American,0,5,0,0,1,0.0,1.0,F,0,0,5,7,1,0,302,0,0
Male,25,Caucasian,0,4,0,0,2,-13.0,13.0,F,1,0,4,3,2,0,180,1,1
Male,40,Caucasian,0,4,0,0,5,0.0,1.0,F,0,0,4,1,5,0,752,0,0
Male,27,African-American,0,4,0,0,5,0.0,0.0,M,1,0,4,9,5,64,310,1,1
Male,44,Caucasian,0,3,0,0,11,0.0,0.0,M,0,0,3,6,11,180,937,0,0
Female,35,African-American,0,2,0,0,6,-1.0,1.0,F,1,1,2,1,6,0,576,1,1
Male,42,Caucasian,0,1,0,0,0,0.0,0.0,M,0,0,1,1,0,0,1150,0,0
Male,38,African-American,0,7,0,0,15,0.0,1.0,F,1,0,7,5,15,0,770,1,0
Female,25,African-American,0,3,0,0,0,-1.0,1.0,M,0,0,3,3,0,0,1039,0,0
Male,24,Caucasian,0,4,0,0,1,3.0,280.0,F,0,0,4,6,1,0,1050,0,0
Female,49,Caucasian,0,1,0,0,2,0.0,0.0,M,1,0,1,1,2,0,138,0,1
Male,50,Caucasian,0,1,0,0,5,-1.0,1.0,F,1,0,1,1,5,0,6,1,1
Male,28,Caucasian,0,6,0,0,8,162.0,161.0,F,1,0,6,8,8,0,162,0,1
Male,66,Caucasian,0,1,0,0,0,0.0,0.0,M,1,0,1,1,0,1,717,1,1
Female,46,Caucasian,0,1,0,0,0,-1.0,1.0,M,0,0,1,1,0,0,954,0,0
Male,30,African-American,0,6,0,1,5,-1.0,1.0,F,1,1,6,6,5,0,172,1,1
Female,22,Caucasian,0,3,0,0,0,0.0,1.0,M,0,0,3,4,0,0,800,0,0
Male,23,Caucasian,0,4,0,0,1,-1.0,1.0,M,0,0,4,6,1,9,1049,0,0
Male,24,African-American,1,10,0,0,10,75.0,0.0,F,1,0,10,5,10,0,75,1,1
Male,21,African-American,4,7,0,0,4,622.0,68.0,F,1,0,7,8,4,0,622,1,1
Male,28,African-American,0,8,0,0,4,747.0,366.0,F,1,0,8,7,4,0,747,1,0
Male,25,African-American,0,3,0,0,0,-1.0,1.0,M,1,1,3,4,0,0,892,1,0
Female,21,Caucasian,0,7,0,0,0,-1.0,1.0,F,0,0,7,5,0,1,879,0,0
Male,27,African-American,0,2,0,0,0,-1.0,1.0,M,0,0,2,3,0,0,1174,0,0
Female,24,Caucasian,0,5,0,1,0,0.0,0.0,F,0,0,5,5,0,1,922,0,0
Male,20,African-American,1,3,0,0,1,-1.0,1.0,F,0,0,3,6,1,0,793,0,0
Male,31,African-American,0,8,0,0,3,-20.0,20.0,M,1,0,8,3,3,0,643,1,1
Male,27,African-American,0,7,0,0,3,-1.0,1.0,M,1,1,7,8,3,5,186,1,1
Male,59,African-American,0,5,0,0,17,-65.0,65.0,F,1,0,5,2,17,0,159,1,1
Male,40,African-American,0,2,0,0,0,-1.0,1.0,F,0,0,2,1,0,0,1169,0,0
Male,22,African-American,0,10,0,0,11,0.0,1.0,F,1,1,10,8,11,0,30,0,1
Female,38,African-American,0,1,0,0,1,-1.0,1.0,F,0,0,1,1,1,0,1081,0,0
Male,30,African-American,0,7,0,0,1,0.0,0.0,M,0,0,7,4,1,1,56,0,0
Male,27,Caucasian,0,6,0,0,6,-1.0,1.0,F,1,1,6,4,6,33,424,0,1
Male,43,African-American,0,1,0,0,1,3.0,0.0,M,0,0,1,1,1,0,877,0,0
Female,59,Caucasian,0,1,0,0,0,0.0,1.0,M,0,0,1,1,0,0,905,0,0
Male,37,Caucasian,0,1,0,0,2,-2.0,2.0,M,0,0,1,1,2,0,1079,0,0
Male,28,African-American,0,7,0,0,5,0.0,0.0,M,1,0,7,7,5,1,33,1,1
Male,38,Caucasian,0,1,0,0,0,0.0,0.0,F,0,0,1,1,0,0,938,0,0
Male,22,African-American,0,8,0,1,0,-1.0,1.0,F,1,0,8,6,0,0,222,1,1
Male,25,African-American,0,5,0,0,4,-1.0,1.0,F,1,1,5,4,4,31,63,1,1
Male,51,Caucasian,0,1,0,0,0,0.0,1.0,M,0,0,1,1,0,0,852,0,0
Male,29,Caucasian,0,2,0,0,2,29.0,57.0,M,1,0,2,2,2,0,29,0,1
Male,28,African-American,0,3,0,0,10,0.0,0.0,F,0,0,3,2,10,0,69,0,0
Male,26,African-American,0,8,0,0,6,3.0,164.0,M,0,0,8,8,6,0,896,0,0
Male,55,African-American,0,3,0,0,9,0.0,0.0,M,1,0,3,1,9,4,299,1,1
Female,23,Caucasian,0,10,0,0,3,-1.0,1.0,F,0,0,10,9,3,5,38,0,0
Female,22,African-American,0,5,0,0,0,-1.0,1.0,M,0,0,5,6,0,7,1167,0,0
Female,19,Caucasian,0,10,0,0,2,-2.0,2.0,F,1,0,10,7,2,20,26,1,1
Male,31,African-American,0,1,0,0,1,-27.0,28.0,M,0,0,1,1,1,0,913,0,0
Male,29,African-American,0,1,0,0,0,0.0,0.0,M,0,0,1,1,0,1,753,0,0
Male,61,African-American,0,6,0,0,15,-1.0,1.0,F,1,0,6,3,15,0,64,1,1
Male,24,African-American,0,10,0,0,4,-175.0,175.0,F,1,1,10,9,4,0,370,0,1
Male,20,African-American,0,9,1,1,4,-1.0,1.0,F,1,0,9,6,4,1,42,1,1
Male,26,Caucasian,0,7,0,0,3,-1.0,1.0,F,1,0,7,4,3,0,272,1,1
Male,27,Caucasian,0,9,0,0,5,0.0,0.0,M,0,0,9,7,5,1,951,0,0
Male,25,Caucasian,0,5,0,0,1,-1.0,1.0,F,0,0,5,3,1,0,828,0,0
Male,23,Caucasian,0,5,2,0,3,-1.0,0.0,F,1,0,5,5,3,8,116,1,1
Male,38,African-American,0,1,0,0,0,-1.0,1.0,F,0,0,1,1,0,1,785,0,0
Male,27,African-American,0,9,2,1,18,0.0,1.0,F,1,0,9,6,18,0,114,0,1
Female,35,Caucasian,0,3,0,0,0,0.0,0.0,F,1,0,3,2,0,0,148,0,1
Female,58,African-American,0,2,0,0,4,-14.0,14.0,F,1,1,2,1,4,0,130,1,1
Female,57,Caucasian,0,4,0,0,0,-1.0,2.0,M,1,0,4,1,0,1,234,1,1
Male,21,African-American,0,3,0,1,0,-1.0,1.0,F,0,0,3,5,0,0,764,0,0
Female,22,African-American,0,8,0,0,0,-1.0,1.0,F,0,0,8,6,0,0,848,0,0
Male,30,African-American,0,2,0,0,0,-1.0,1.0,F,0,0,2,2,0,2,1172,0,0
Male,24,Caucasian,0,10,0,0,1,-38.0,6.0,F,1,0,10,9,1,0,128,0,1
Male,22,Caucasian,0,4,0,0,2,-40.0,41.0,F,1,1,4,6,2,0,70,1,1
Male,29,Caucasian,0,4,0,0,3,-61.0,61.0,F,1,0,4,2,3,0,333,0,1
Male,30,African-American,0,8,0,0,8,-1.0,1.0,F,1,0,8,3,8,1,382,1,1
Female,31,African-American,0,6,0,0,10,-1.0,1.0,F,0,0,6,2,10,0,1083,0,0
Female,45,Caucasian,0,6,0,0,1,0.0,0.0,F,0,0,6,4,1,1,813,0,0
Male,23,African-American,0,7,0,0,4,320.0,330.0,F,0,0,7,9,4,0,320,0,0
Male,39,Caucasian,0,2,0,0,2,-13.0,13.0,F,1,0,2,1,2,0,237,1,1
Male,31,African-American,0,8,0,0,0,-1.0,1.0,F,1,0,8,8,0,1,88,1,1
Male,22,African-American,0,4,0,0,1,-1.0,1.0,F,1,0,4,6,1,0,418,1,1
Female,27,African-American,0,2,0,0,9,-68.0,68.0,F,1,0,2,2,9,0,255,1,1
Male,27,African-American,0,7,0,0,13,-1.0,1.0,F,1,1,7,3,13,1,32,1,1
Male,38,Caucasian,0,1,0,0,1,-1.0,1.0,F,1,1,1,1,1,0,272,1,1
Male,31,African-American,0,10,0,0,23,0.0,0.0,F,1,0,10,10,23,55,72,1,1
Male,47,African-American,0,9,0,0,20,-1.0,1.0,F,0,0,9,5,20,1,788,0,0
Male,22,African-American,0,7,1,0,3,-1.0,1.0,F,0,0,7,7,3,0,913,0,0
Male,35,African-American,0,9,0,1,1,-1.0,1159.0,M,1,1,9,3,1,79,357,1,1
Male,65,African-American,0,2,0,0,2,-18.0,18.0,M,1,1,2,1,2,0,511,1,1
Male,35,African-American,0,4,0,0,0,-1.0,1.0,M,0,0,4,3,0,0,803,0,0
Female,33,African-American,0,3,0,0,0,-1.0,1.0,F,0,0,3,2,0,0,551,0,0
Male,53,Caucasian,0,1,0,0,1,-10.0,10.0,M,0,0,1,1,1,0,1019,0,0
Male,21,African-American,0,5,0,0,0,-1.0,1.0,F,0,0,5,7,0,0,272,0,0
Male,37,African-American,0,4,0,0,11,-1.0,1.0,F,0,0,4,2,11,1,770,0,0
Male,33,Caucasian,0,5,0,0,5,-32.0,32.0,F,0,0,5,2,5,0,801,0,0
Male,31,African-American,0,7,0,0,2,3.0,565.0,M,0,0,7,6,2,0,1087,0,0
Female,31,African-American,0,1,0,0,0,0.0,1.0,M,0,0,1,1,0,0,791,0,0
Female,59,Caucasian,0,3,0,0,2,26.0,400.0,F,0,0,3,1,2,0,26,0,0
Male,27,African-American,0,2,0,0,0,-1.0,1.0,M,0,0,2,2,0,0,917,0,0
Male,36,African-American,0,7,0,0,0,-1.0,1.0,M,1,1,7,2,0,0,232,1,1
Male,46,African-American,0,9,0,0,17,-1.0,1.0,F,1,0,9,6,17,5,427,1,1
Male,22,African-American,0,9,0,1,3,0.0,0.0,F,0,0,9,8,3,323,1093,0,0
