sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,v_decile_score,decile_score_again
Male,54,Caucasian,0,0,0,6,-266.0,322.0,F,1,F,0,1,2
Male,58,Caucasian,0,0,0,9,-1.0,1.0,M,0,O,0,2,7
Male,46,Caucasian,0,0,0,3,-1.0,1.0,F,0,O,0,2,4
Male,21,African-American,0,0,0,0,-1.0,1.0,M,1,M,0,7,9
Male,26,African-American,0,0,0,1,-1.0,1.0,M,1,F,1,6,8
Male,34,Caucasian,0,0,0,5,-1.0,1.0,M,0,O,0,4,4
Female,34,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,4,8
Male,19,African-American,0,0,0,1,-48.0,48.0,F,1,M,0,7,5
Male,34,African-American,0,0,0,5,-1.0,1.0,M,0,O,0,4,4
Female,32,African-American,0,0,0,3,-26.0,26.0,M,0,O,0,3,4
Male,23,Caucasian,0,0,0,0,0.0,1.0,F,1,M,0,5,5
Male,34,African-American,0,0,0,5,-1.0,1.0,F,1,M,0,2,4
Male,30,African-American,0,0,0,2,-83.0,83.0,F,0,O,0,2,1
Male,39,African-American,0,0,0,6,-1.0,1.0,F,1,M,0,1,3
Male,33,Caucasian,0,0,0,1,-93.0,93.0,M,1,F,1,2,3
Male,33,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,2
Male,40,Caucasian,0,0,0,6,-39.0,2417.0,M,0,O,0,2,4
Male,58,Caucasian,0,0,0,2,-1.0,1.0,F,0,O,0,1,3
Female,21,African-American,0,0,0,0,0.0,0.0,M,0,O,0,7,6
Male,56,African-American,0,0,0,13,0.0,1.0,F,0,O,0,3,8
Male,27,Caucasian,0,0,0,1,0.0,0.0,F,0,O,0,3,5
Male,21,African-American,0,0,0,1,-36.0,36.0,F,1,F,0,7,5
Male,23,African-American,0,0,1,4,-11.0,11.0,M,1,M,0,5,8
Male,62,Caucasian,0,0,0,0,0.0,0.0,F,0,O,0,1,1
Male,62,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,27,African-American,1,0,1,4,300.0,707.0,M,1,F,0,10,8
Male,37,Caucasian,0,0,0,5,-1.0,1.0,F,0,O,0,1,3
Male,22,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,4,3
Female,32,African-American,0,0,0,5,0.0,2.0,F,0,O,0,1,1
Female,33,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,2,3
Male,27,African-American,0,0,0,0,0.0,1.0,M,0,O,0,2,1
Male,44,Caucasian,0,0,0,0,-1.0,1.0,M,1,F,0,1,1
Male,28,Caucasian,0,0,0,3,-1.0,1.0,M,1,M,0,3,3
Female,42,Caucasian,0,0,0,0,-3.0,3.0,F,0,O,0,1,2
Male,48,African-American,0,0,0,5,-1.0,1.0,F,0,O,0,3,5
Male,27,African-American,0,0,0,0,0.0,0.0,F,0,O,0,3,2
Male,20,African-American,0,0,0,0,-1.0,1.0,F,1,M,0,9,10
Male,39,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,2,9
Male,24,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,8,8
Male,31,Caucasian,2,0,0,6,-1.0,1.0,F,0,O,0,9,10
Male,22,African-American,0,1,0,2,-1.0,1.0,F,0,O,0,7,5
Female,51,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,1,1
Male,56,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,1,1
Male,20,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,5,6
Male,54,African-American,0,0,0,1,114.0,256.0,F,0,O,0,2,3
Male,29,African-American,0,0,0,7,-1.0,1.0,F,0,O,0,6,9
Male,42,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,4
Male,20,African-American,0,0,0,0,-1.0,1.0,F,1,M,0,8,9
Male,53,Caucasian,0,0,0,6,-176.0,176.0,F,0,O,0,1,1
Male,48,African-American,0,0,0,8,-1.0,1072.0,M,0,O,0,1,8
Male,27,Caucasian,0,0,0,8,-1.0,1.0,F,0,O,0,3,5
Male,24,African-American,0,1,0,2,-1.0,1.0,F,1,M,1,9,9
Female,22,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,4,3
Male,53,Caucasian,0,0,0,36,-7.0,7.0,F,1,M,0,9,6
Male,36,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,28,Caucasian,0,0,0,2,0.0,1.0,M,1,M,1,4,3
Male,45,African-American,0,0,0,1,0.0,1.0,F,0,O,0,1,1
Female,36,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,5,7
Female,25,Caucasian,0,0,0,2,-2.0,2.0,M,1,F,0,4,4
Male,28,Caucasian,0,0,0,1,-4.0,4.0,F,0,O,0,3,5
Female,21,African-American,0,0,0,0,-1.0,1.0,F,1,M,0,7,8
Male,36,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,3,3
Male,24,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,4,3
Male,28,African-American,0,0,0,3,206.0,862.0,F,1,M,0,4,6
Male,29,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,2,1
Male,22,African-American,0,0,0,2,-113.0,1.0,F,0,O,0,9,8
Male,31,African-American,0,0,0,8,271.0,770.0,F,0,O,0,5,9
Male,38,African-American,0,0,0,2,0.0,1127.0,F,0,O,0,5,9
Female,30,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,2,6
Female,25,African-American,0,0,0,2,-86.0,86.0,F,0,O,0,5,6
Male,22,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,8,10
Male,37,African-American,0,0,0,4,-1.0,1.0,M,0,O,0,2,2
Male,32,African-American,0,1,0,12,-1.0,1.0,F,1,M,1,7,9
Male,23,African-American,0,0,1,1,0.0,1.0,F,0,O,0,5,6
Male,47,African-American,0,0,0,3,0.0,0.0,F,0,O,0,2,3
Female,43,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,5,9
Female,41,African-American,0,0,0,6,0.0,1186.0,M,0,O,0,3,6
Male,37,Caucasian,0,0,0,0,-1.0,0.0,F,0,O,0,1,1
Male,19,African-American,0,2,0,2,-1.0,1.0,F,1,M,0,9,10
Female,21,Caucasian,0,0,2,0,0.0,0.0,F,0,O,0,8,6
Male,69,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,36,Caucasian,0,0,0,3,-106.0,106.0,F,0,O,0,3,3
Male,21,Caucasian,0,0,0,2,-1.0,1.0,F,0,O,0,6,6
Male,26,African-American,0,0,1,6,0.0,0.0,M,1,M,0,10,10
Male,22,Caucasian,0,0,0,0,-2.0,3.0,F,0,O,0,5,4
Female,23,African-American,0,0,0,0,-1.0,1.0,F,1,M,0,5,5
Male,20,African-American,1,0,0,1,-48.0,48.0,F,0,O,0,10,7
Male,28,Caucasian,0,0,0,0,-2.0,2.0,F,0,O,0,2,2
Male,45,Caucasian,0,0,0,0,-1.0,2.0,M,0,O,0,1,5
Male,49,African-American,0,0,0,3,0.0,1.0,F,0,O,0,4,5
Male,29,African-American,0,0,1,2,-1.0,1.0,M,1,F,0,3,4
Male,24,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,8,6
Female,60,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Female,26,African-American,0,0,0,0,0.0,63.0,O,0,O,0,10,10
Male,23,African-American,2,0,0,3,0.0,1.0,F,1,M,0,10,10
Male,30,Caucasian,0,0,0,0,-1.0,2.0,M,0,O,0,2,1
Male,30,Caucasian,0,0,0,0,0.0,1.0,F,0,O,0,3,4
Male,21,African-American,0,1,0,1,-1.0,2.0,F,1,M,0,6,3
Male,34,African-American,1,0,0,11,-1.0,1.0,M,0,O,0,4,8
Male,25,African-American,0,0,0,7,0.0,0.0,F,0,O,0,6,7
Male,22,Caucasian,0,0,0,2,-1.0,1.0,M,1,M,0,5,6
Male,57,African-American,0,0,0,18,0.0,1834.0,F,0,O,0,7,8
Male,29,Caucasian,0,0,0,2,-1.0,1.0,M,0,O,0,5,8
Male,36,African-American,0,0,0,1,-32.0,32.0,F,0,O,0,1,1
Male,29,African-American,0,1,0,7,-24.0,24.0,M,0,O,0,4,2
Male,21,African-American,0,0,0,4,-1.0,0.0,F,1,M,0,6,9
Male,21,African-American,0,0,0,0,-1.0,1.0,F,1,F,0,6,5
Male,37,African-American,0,0,0,1,0.0,5935.0,F,0,O,0,5,8
Male,33,Caucasian,0,0,0,3,-1.0,1.0,F,0,O,0,1,1
Male,34,Caucasian,0,0,0,1,0.0,0.0,M,0,O,0,1,1
Male,27,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,2
Female,50,Caucasian,0,0,0,1,-1.0,1.0,M,1,M,0,1,1
Male,26,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,3,3
Male,40,Caucasian,0,0,0,0,-1.0,1.0,F,1,M,0,9,7
Male,25,African-American,0,0,0,7,-1.0,1.0,F,1,M,0,7,8
Female,53,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,1,1
Male,26,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,3,2
Female,24,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,4,4
Male,47,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,39,Caucasian,0,0,0,2,0.0,0.0,M,0,O,0,4,4
Male,42,African-American,0,0,0,1,-12.0,13.0,F,0,O,0,1,1
Male,28,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,3,3
Male,24,Caucasian,0,0,0,1,-36.0,37.0,M,0,O,0,4,4
Male,26,African-American,1,1,0,6,-1.0,1.0,F,1,M,0,3,8
Male,42,African-American,0,0,0,3,-1.0,1.0,M,0,O,0,3,5
Male,22,Caucasian,0,0,1,1,-22.0,22.0,M,0,O,0,4,2
Male,22,African-American,0,0,0,4,-1.0,1.0,F,1,F,1,9,9
Male,21,Caucasian,0,0,0,3,-8.0,8.0,M,0,O,0,8,7
Male,37,African-American,0,0,0,23,-1.0,1.0,F,1,M,0,4,9
Male,44,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,2,2
Male,64,Caucasian,0,0,0,13,-499.0,499.0,F,0,O,0,2,9
Male,35,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,5,5
Male,36,African-American,0,0,0,8,0.0,0.0,F,0,O,0,4,7
Male,53,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,1,1
Male,60,African-American,0,0,0,1,0.0,1183.0,F,0,O,0,1,1
Male,29,African-American,0,0,0,7,-1.0,1.0,F,1,M,0,3,4
Female,44,African-American,0,0,0,2,0.0,1032.0,M,0,O,0,1,4
Male,48,Caucasian,1,0,0,23,-1.0,1.0,F,1,F,1,5,8
Male,23,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,4,2
Male,23,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,5,6
Female,52,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,1,1
Male,44,African-American,0,0,0,7,-1.0,1.0,M,0,O,0,3,2
Male,27,African-American,0,0,0,12,-1.0,1.0,F,1,M,0,5,8
Male,28,African-American,0,0,0,5,0.0,0.0,F,1,M,0,6,9
Male,33,Caucasian,0,0,0,3,0.0,1.0,M,0,O,0,1,3
Male,47,Caucasian,0,0,0,5,-312.0,312.0,F,1,F,0,6,10
Male,36,African-American,0,0,0,14,-1.0,1.0,F,1,M,0,3,7
Male,29,African-American,1,0,0,2,-1.0,1.0,F,0,O,0,5,5
Male,22,African-American,0,0,1,0,0.0,0.0,M,1,M,0,7,9
Male,26,African-American,0,0,2,6,-34.0,35.0,F,0,O,0,7,7
Male,40,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,65,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,25,Caucasian,0,0,0,0,0.0,1.0,F,0,O,0,3,2
Male,68,Caucasian,0,0,0,2,-150.0,150.0,F,0,O,0,1,1
Female,32,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,4,4
Male,56,African-American,0,0,0,5,-1.0,1.0,F,0,O,0,3,3
Male,27,African-American,0,0,0,9,-1.0,1.0,F,1,F,1,8,8
Male,52,Caucasian,0,0,0,4,-1.0,1.0,F,1,M,0,1,1
Female,31,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,2,2
Male,44,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,32,African-American,0,0,0,3,0.0,1.0,F,0,O,0,2,2
Male,35,African-American,0,6,3,29,-74.0,74.0,F,0,O,0,2,6
Male,31,African-American,0,0,0,4,-1.0,1.0,F,0,O,0,8,8
Male,51,Caucasian,0,0,0,3,0.0,341.0,O,0,O,0,2,3
Female,39,Caucasian,0,0,0,0,-2.0,2.0,M,0,O,0,2,6
Male,56,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Female,22,African-American,0,0,0,0,0.0,1.0,F,0,O,0,8,7
Female,27,African-American,0,0,0,1,-31.0,31.0,F,1,M,0,2,2
Female,47,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,1,1
Male,53,African-American,0,0,0,11,-1.0,1.0,F,0,O,0,3,6
Male,25,Caucasian,0,0,0,0,0.0,0.0,M,1,M,0,3,2
Male,22,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,5,3
Female,59,Caucasian,0,0,0,0,-2.0,2.0,F,0,O,0,1,1
Female,58,Caucasian,0,0,0,2,-23.0,23.0,M,0,O,0,1,1
Male,53,African-American,0,0,0,4,-24.0,25.0,F,0,O,0,1,1
Male,31,African-American,0,0,0,7,0.0,1.0,M,1,M,0,2,3
Male,22,African-American,0,0,0,2,0.0,1.0,F,0,O,0,6,5
Male,22,Caucasian,0,0,0,1,-1.0,1.0,F,1,F,0,5,5
Male,28,African-American,0,0,0,8,-1.0,1.0,F,1,F,0,6,6
Male,20,African-American,0,0,0,0,0.0,0.0,F,1,M,0,8,7
Male,29,Caucasian,0,0,0,0,0.0,0.0,M,1,M,1,4,6
Female,41,Caucasian,0,0,0,0,-1.0,2.0,M,0,O,0,1,1
Male,29,African-American,0,0,0,8,178.0,614.0,F,0,O,0,9,10
Male,58,African-American,0,0,0,21,-1.0,2.0,M,1,M,0,4,7
Male,22,African-American,0,0,0,3,-1.0,1.0,F,0,O,0,6,7
Male,37,Caucasian,0,0,0,0,0.0,0.0,F,0,O,0,3,4
Male,57,African-American,0,0,0,1,-1.0,1.0,F,1,M,0,6,5
Male,27,Caucasian,0,0,0,3,-22.0,22.0,M,0,O,0,1,1
Male,26,African-American,0,0,0,3,0.0,0.0,F,0,O,0,3,4
Male,29,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,3,5
Male,24,Caucasian,0,1,1,3,0.0,0.0,F,1,M,0,5,8
Male,33,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,2,1
Male,28,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,3,2
Male,29,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,3,6
Female,24,African-American,0,0,0,3,-1.0,1.0,F,1,F,0,9,10
Male,24,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,1
Male,19,Caucasian,0,0,1,1,-1.0,1.0,F,1,M,0,8,10
Male,36,Caucasian,0,0,0,2,-1.0,1.0,M,0,O,0,1,1
Female,24,Caucasian,0,0,0,0,0.0,1.0,F,0,O,0,5,5
Male,32,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,1,1
Male,34,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,31,African-American,0,0,0,1,0.0,0.0,F,0,O,0,1,1
Male,36,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,24,African-American,0,0,0,4,-1.0,1.0,F,0,O,0,5,4
Male,20,African-American,1,0,1,1,-1.0,1.0,F,1,M,0,8,10
Male,58,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,1,1
Male,35,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,10,10
Male,22,African-American,0,0,0,1,0.0,1.0,F,0,O,0,5,3
Male,24,African-American,0,0,0,1,-1.0,1.0,M,1,M,1,4,2
Male,61,Caucasian,0,0,0,4,-1.0,1.0,F,0,O,0,1,1
Male,34,Caucasian,0,0,0,9,-1.0,1.0,F,0,O,0,4,6
Female,27,Caucasian,0,0,0,1,-14.0,14.0,F,0,O,0,2,4
Female,50,African-American,0,0,0,3,0.0,1.0,F,0,O,0,1,2
Male,30,African-American,0,0,0,1,0.0,1.0,M,0,O,0,2,1
Male,38,African-American,0,0,0,5,-1.0,1.0,F,0,O,0,2,3
Male,24,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,1
Male,27,African-American,1,0,0,2,-1.0,1.0,F,0,O,0,5,8
Male,34,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,1,1
Male,45,African-American,0,0,0,16,-83.0,77.0,F,0,O,0,1,2
Female,46,African-American,0,0,0,2,-1.0,1.0,F,1,F,0,8,10
Male,41,Caucasian,0,0,0,0,-1.0,1.0,M,1,M,0,1,1
Male,27,African-American,0,0,0,13,-1.0,1.0,M,1,M,1,9,8
Female,51,African-American,0,0,0,16,-122.0,122.0,F,0,O,0,1,8
Male,21,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,6,4
Male,26,African-American,0,0,0,1,-1.0,1.0,M,1,F,0,3,6
Male,29,African-American,0,0,0,3,0.0,0.0,F,1,M,0,3,5
Male,52,Caucasian,0,0,0,6,-1.0,1.0,F,1,M,0,3,5
Male,28,Caucasian,0,0,0,1,0.0,1.0,F,1,M,1,3,4
Male,36,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,5,7
Male,55,African-American,0,0,0,5,-1.0,1.0,F,1,F,0,1,3
Male,46,Caucasian,0,0,0,2,-11.0,11.0,M,0,O,0,1,2
Male,59,Caucasian,0,0,0,0,0.0,1.0,M,0,O,0,1,1
Male,26,African-American,1,1,0,10,-1.0,1.0,F,1,F,1,6,9
Male,28,African-American,0,0,0,5,-1.0,1.0,F,0,O,0,10,10
Male,27,Caucasian,0,0,0,0,0.0,63.0,O,-1,O,0,3,5
Male,63,Caucasian,0,0,0,2,-3.0,3.0,F,0,O,0,1,1
Male,42,African-American,0,0,0,0,0.0,0.0,F,0,O,0,1,1
Male,21,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,5,3
Male,57,African-American,0,0,0,2,-1.0,1.0,F,0,O,0,1,1
Male,23,African-American,1,2,2,6,-1.0,1.0,F,1,F,1,6,6
Male,54,African-American,0,0,0,28,-1.0,1.0,F,1,M,0,5,9
Male,35,African-American,0,0,1,8,-1.0,1.0,F,1,M,0,4,7
Male,42,Caucasian,0,0,0,1,0.0,0.0,F,0,O,0,1,1
Female,24,African-American,1,0,0,6,-1.0,1.0,F,1,M,0,9,9
Male,54,African-American,0,0,0,2,-26.0,26.0,M,0,O,0,1,1
Male,58,African-American,0,0,0,12,-1.0,1.0,M,1,M,0,3,6
Male,23,Caucasian,0,0,1,1,0.0,1.0,M,1,F,0,5,5
Male,35,African-American,0,0,0,1,-1.0,1.0,M,0,O,0,2,2
Male,53,African-American,0,0,0,17,222.0,353.0,F,0,O,0,4,6
Male,20,African-American,0,0,0,1,0.0,0.0,F,1,M,1,10,10
Male,24,African-American,0,0,0,1,-243.0,243.0,F,0,O,0,4,4
Male,51,Caucasian,0,0,0,0,0.0,0.0,F,0,O,0,1,1
Male,37,Caucasian,0,0,0,3,-14.0,14.0,F,0,O,0,1,2
Female,46,African-American,0,0,0,0,-2.0,3.0,F,0,O,0,1,1
Male,47,Caucasian,0,0,0,3,-1.0,1.0,F,0,O,0,1,1
Male,44,African-American,0,0,0,3,0.0,237.0,F,0,O,0,6,4
Male,34,Caucasian,0,0,0,4,-1.0,1.0,F,1,M,0,2,6
Male,56,Caucasian,0,0,0,0,-2.0,2.0,F,0,O,0,1,1
Male,59,Caucasian,0,0,0,1,-2.0,3.0,F,1,M,0,1,1
Female,53,Caucasian,0,0,0,1,-23.0,23.0,M,0,O,0,1,1
Male,35,African-American,0,0,0,0,0.0,0.0,F,0,O,0,3,5
Male,29,Caucasian,0,0,0,1,-66.0,66.0,F,0,O,0,5,3
Male,30,African-American,0,0,0,4,-1.0,1.0,M,0,O,0,2,1
Female,24,Caucasian,0,0,1,6,0.0,1.0,F,1,M,1,4,9
Male,21,Caucasian,0,0,4,2,-1.0,1.0,M,1,M,1,9,9
Male,26,African-American,0,0,0,2,0.0,16.0,M,0,O,0,6,9
Male,24,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,4,5
Male,33,Caucasian,0,0,0,0,-3.0,3.0,F,0,O,0,7,9
Male,26,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,3,2
Male,49,African-American,2,0,1,18,-1.0,1.0,F,0,O,0,4,7
Female,30,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,2,2
Male,31,African-American,1,0,0,6,0.0,2.0,F,0,O,0,8,5
Male,37,Caucasian,0,0,0,5,-1.0,1.0,F,0,O,0,3,3
Male,61,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,3,5
Female,60,Caucasian,0,0,0,5,-1.0,2.0,M,0,O,0,1,4
Male,29,Caucasian,0,0,0,6,-43.0,43.0,F,1,M,0,8,9
Male,29,Caucasian,0,0,0,0,0.0,1.0,M,1,M,1,4,4
Male,54,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,29,African-American,0,0,0,4,-1.0,1.0,F,1,F,1,4,4
Male,29,African-American,0,0,0,12,-1.0,1.0,F,0,O,0,4,8
Female,59,Caucasian,0,0,0,0,-2.0,2.0,M,0,O,0,1,1
Male,38,African-American,0,0,0,0,0.0,1.0,F,0,O,0,1,5
Male,29,African-American,0,0,0,4,-53.0,53.0,F,1,M,1,6,7
Male,59,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,3,6
Male,27,Caucasian,0,0,0,1,-1.0,1.0,M,1,M,0,3,3
Male,66,African-American,0,0,0,33,0.0,1.0,F,1,M,0,2,6
Male,31,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,8,6
Female,27,African-American,0,0,0,0,0.0,63.0,O,-1,O,0,3,3
Male,22,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,5,10
Male,27,Caucasian,0,0,0,2,0.0,1.0,F,0,O,0,4,5
Male,51,Caucasian,0,0,0,1,-1.0,1.0,M,0,O,0,1,1
Male,35,Caucasian,0,0,0,1,0.0,0.0,F,0,O,0,3,2
Male,71,Caucasian,0,0,0,2,-17.0,17.0,M,0,O,0,1,1
Male,36,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Male,26,African-American,0,0,0,1,0.0,1510.0,F,0,O,0,4,7
Male,52,Caucasian,0,0,0,4,-1.0,1.0,M,0,O,0,2,3
Male,39,Caucasian,0,0,0,4,-1.0,1.0,F,0,O,0,1,1
Male,30,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,3,5
Female,35,African-American,0,0,0,12,-54.0,55.0,M,0,O,0,1,2
Male,25,African-American,2,0,1,2,-1.0,1.0,F,0,O,0,9,8
Male,55,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,3,9
Female,34,Caucasian,0,0,0,4,-1.0,1.0,F,0,O,0,2,6
Female,26,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,2,2
Female,48,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,33,African-American,0,0,0,2,0.0,0.0,M,0,O,0,3,3
Female,34,African-American,0,0,0,6,-1.0,1.0,F,0,O,0,2,4
Female,22,African-American,0,0,0,1,-1.0,1.0,F,0,O,0,5,9
Male,59,African-American,0,0,0,10,-1.0,1.0,F,1,M,0,4,7
Male,29,African-American,0,0,0,5,-1.0,1.0,F,1,M,0,3,5
Male,24,Caucasian,0,0,0,0,0.0,0.0,F,0,O,0,3,2
Male,58,Caucasian,0,0,0,0,-1.0,2.0,F,0,O,0,1,1
Male,48,Caucasian,0,0,0,1,-1.0,1.0,F,1,M,0,4,7
Female,54,Caucasian,0,0,0,2,0.0,1.0,F,0,O,0,1,1
Male,55,African-American,0,0,0,0,61.0,1.0,M,1,F,1,4,8
Male,30,African-American,0,0,1,0,0.0,0.0,M,0,O,0,2,2
Male,24,Caucasian,0,0,0,3,-214.0,1.0,F,0,O,0,6,5
Male,52,African-American,0,0,0,4,0.0,0.0,M,0,O,0,3,5
Male,20,African-American,0,0,0,0,0.0,1.0,F,1,M,0,6,4
Male,25,Caucasian,0,0,0,4,-5.0,6.0,F,1,M,0,3,4
Male,24,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,3,2
Male,23,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,6,9
Male,27,Caucasian,0,1,3,6,-1.0,1.0,F,1,F,0,3,4
Male,53,African-American,0,0,0,1,0.0,0.0,F,0,O,0,1,1
Male,25,African-American,0,1,0,1,-1.0,2.0,M,1,M,0,3,3
Male,31,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,1,2
Male,25,African-American,0,1,0,6,-1.0,2.0,F,1,M,0,5,4
Male,32,Caucasian,0,0,0,1,-7.0,7.0,F,1,M,1,2,1
Male,21,Caucasian,0,0,0,0,-1.0,2.0,F,1,M,0,5,3
Male,45,Caucasian,0,0,0,10,-1.0,1.0,F,0,O,0,7,5
Male,25,Caucasian,0,0,0,0,0.0,1.0,F,0,O,0,4,3
Male,21,African-American,0,0,0,0,0.0,0.0,M,0,O,0,6,3
Male,35,African-American,0,0,0,0,-1.0,1.0,F,0,O,0,2,7
Male,34,Caucasian,1,0,0,28,-86.0,86.0,F,0,O,0,5,10
Male,42,African-American,0,0,0,14,-1.0,1.0,F,1,F,0,6,7
Male,24,Caucasian,0,0,1,9,-23.0,23.0,M,1,F,1,8,10
Female,26,Caucasian,0,0,0,1,-1.0,1.0,F,0,O,0,2,2
Male,35,African-American,0,0,0,6,-1.0,1.0,M,0,O,0,3,7
Female,26,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,9,9
Male,22,Caucasian,1,0,4,6,168.0,251.0,F,1,M,0,10,10
Male,47,Caucasian,0,0,0,1,0.0,1.0,M,0,O,0,1,1
Male,71,Caucasian,0,0,0,0,-1.0,1.0,M,0,O,0,1,1
Female,21,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,5,4
Male,68,Caucasian,0,0,0,0,0.0,0.0,M,0,O,0,1,1
Male,27,African-American,0,0,0,5,-1.0,1.0,F,1,M,0,7,9
Male,46,Caucasian,0,0,0,2,-1.0,1.0,F,1,M,0,1,6
Male,44,African-American,0,0,0,1,0.0,0.0,M,0,O,0,1,3
Female,39,Caucasian,0,0,0,0,-1.0,1.0,F,0,O,0,1,1
Male,27,African-American,0,0,0,0,0.0,1.0,F,0,O,0,5,5
Male,23,Caucasian,0,0,0,2,-1.0,1.0,F,0,O,0,3,2
Male,42,African-American,0,0,0,8,-1.0,1.0,F,0,O,0,2,5
Male,58,African-American,0,0,0,6,-1.0,1.0,F,0,O,0,3,6
Male,24,African-American,0,0,0,0,-1.0,1.0,M,0,O,0,4,3
Male,49,African-American,0,0,0,15,-107.0,79.0,F,0,O,0,7,7
Male,26,African-American,0,0,1,3,-1.0,1.0,F,1,F,0,4,6
Male,39,African-American,0,0,0,3,-1.0,1.0,F,1,M,0,2,3
Male,21,African-American,0,2,0,3,0.0,1.0,F,1,F,1,6,5
Male,63,Caucasian,0,0,0,1,-9.0,9.0,M,0,O,0,1,1
Male,22,African-American,0,1,0,3,-11.0,11.0,F,1,F,1,7,7
Male,50,African-American,0,0,0,3,-1.0,1.0,M,0,O,0,2,3
