age,workclass,fnlwgt,education,marital-status,occupation,race,sex,capitalgain,capitalloss,hoursperweek,native-country,target
1,2,152453,2,1,4,0,1,0,0,2,4,0
1,2,114053,0,0,6,0,1,0,0,3,0,0
3,2,212960,0,1,5,0,1,0,0,1,0,1
3,2,264052,5,1,3,0,1,0,0,3,0,1
0,2,82804,1,0,2,1,0,0,0,2,0,0
3,1,334273,0,1,3,0,1,0,0,3,0,1
0,2,27337,1,0,2,3,1,0,0,3,0,0
2,5,188436,3,1,1,0,1,2,0,2,0,0
2,2,433665,7,4,4,0,0,0,0,2,4,0
1,1,110663,1,4,10,0,1,0,0,1,0,0
3,2,87490,3,2,1,0,1,0,0,2,0,0
0,2,354351,1,0,10,0,1,0,0,2,0,0
3,2,95469,1,1,3,0,1,0,0,2,0,0
0,2,242718,2,0,5,0,1,0,0,0,0,0
2,2,22463,9,1,10,0,1,0,3,2,0,1
1,2,158156,8,0,3,0,0,0,0,4,0,0
1,2,350162,0,1,1,0,1,0,0,2,0,1
2,1,28738,6,2,5,0,0,0,0,1,0,0
4,4,283635,0,0,3,0,0,0,0,2,0,0
1,1,86646,5,1,10,0,1,0,0,2,0,0
4,2,69884,1,1,5,0,1,0,0,2,0,1
4,2,199713,1,1,10,0,1,0,0,2,0,0
1,2,181659,1,1,8,0,1,0,0,2,0,0
1,1,340939,0,0,9,0,1,0,0,2,0,0
0,2,197747,5,0,5,0,0,0,0,1,0,0
1,2,34292,5,0,0,0,1,0,0,3,0,0
0,2,156764,2,0,4,0,1,0,0,2,0,0
3,2,25826,12,1,10,0,1,0,2,3,0,1
4,5,103948,0,2,3,0,1,0,0,4,0,0
4,2,39352,7,0,6,0,1,0,0,3,0,1
1,2,168387,0,1,3,0,1,3,0,2,8,1
0,2,117789,0,0,0,0,0,0,0,2,0,0
1,2,267147,1,0,5,0,1,0,0,2,0,0
2,1,214242,10,1,3,0,1,0,3,3,0,1
0,2,200408,5,0,9,0,1,1,0,2,0,0
3,2,136455,0,0,3,0,0,0,0,2,0,0
1,2,239824,0,0,9,0,1,0,0,2,0,0
0,2,217039,5,0,0,0,1,0,0,1,0,0
4,2,51290,7,2,4,0,0,0,0,2,0,0
2,4,175674,4,1,4,0,1,0,0,2,0,0
1,1,194404,6,0,7,0,1,0,0,2,0,0
3,2,45612,1,0,0,1,0,0,0,2,0,0
3,2,410114,3,1,10,0,1,0,0,2,0,1
1,2,182521,1,0,10,3,1,0,0,2,0,0
2,4,339772,1,4,1,1,1,0,0,2,0,0
0,2,169658,12,0,4,0,0,0,0,1,0,0
3,2,200853,3,2,3,0,0,2,0,3,0,0
0,2,247564,1,0,10,0,1,0,0,2,0,0
0,2,249909,1,1,2,0,1,0,0,3,0,0
1,4,208122,0,0,3,0,1,1,0,2,0,0
1,2,109881,0,0,4,0,0,0,0,0,0,0
2,2,207824,1,0,2,0,1,0,0,3,0,0
1,2,369027,1,1,6,1,1,0,0,2,0,0
3,1,114117,1,1,1,0,1,0,0,1,0,0
3,5,51048,0,1,5,0,1,0,0,3,0,0
3,2,102388,10,1,3,0,1,4,0,2,0,1
0,2,190483,0,0,5,0,0,0,0,0,0,0
2,2,462440,2,6,4,1,0,0,0,0,0,0
4,2,109351,4,6,13,1,0,0,0,1,0,0
1,2,34383,9,1,6,0,1,0,0,3,0,0
3,2,241832,4,3,2,0,1,0,0,2,22,0
1,2,124187,1,0,7,1,1,0,0,3,0,0
1,2,153614,1,1,5,0,1,0,0,2,0,1
2,1,267556,1,1,5,0,1,0,0,4,0,0
1,2,205469,5,1,1,0,1,0,0,2,0,1
3,2,268090,0,1,5,0,1,0,0,1,0,1
3,1,165039,5,0,4,1,0,0,0,2,0,0
3,4,120451,12,4,4,1,0,0,0,2,0,0
2,2,154374,5,1,10,0,1,4,0,3,0,1
1,2,103649,0,1,0,1,0,0,0,2,0,1
4,1,35723,1,1,10,0,1,0,0,3,0,0
0,2,262601,1,0,4,0,0,0,0,0,0,0
0,2,226181,0,0,2,0,1,0,0,2,0,0
1,2,175697,0,1,1,0,1,4,0,3,0,1
3,5,248145,11,1,6,0,1,0,0,3,1,0
3,1,289436,8,1,3,0,1,0,0,3,0,1
1,2,75654,1,2,10,0,1,0,0,3,0,0
4,2,199378,1,1,10,0,1,0,0,2,0,0
0,2,160968,5,0,2,0,1,0,0,2,0,0
2,2,188563,5,1,5,0,1,2,0,3,0,1
1,2,55849,5,1,10,0,1,0,0,2,0,0
3,5,195322,8,4,3,0,1,0,0,2,0,1
1,4,402089,1,2,0,0,0,0,0,2,0,0
4,2,78277,1,1,10,0,1,0,0,0,0,0
1,0,169496,0,1,9,0,1,0,0,2,0,1
0,2,130959,5,0,4,0,1,0,0,0,0,0
0,2,556660,1,0,1,0,1,2,0,3,0,0
1,2,292472,8,1,3,2,1,0,0,2,18,1
2,0,143774,5,4,1,0,0,0,0,2,0,0
1,2,288341,1,0,8,0,0,0,0,1,0,0
1,0,71592,5,0,0,2,0,0,0,2,11,0
1,2,106742,1,1,10,0,1,0,0,2,0,0
2,2,219288,7,1,10,0,1,0,0,1,0,0
2,2,174524,1,1,8,0,1,0,0,2,0,1
2,1,335183,14,1,2,1,1,0,0,2,0,1
1,2,261293,3,0,5,0,1,0,0,3,0,0
1,2,111900,5,0,3,0,1,0,0,2,0,0
2,4,194360,3,0,3,0,1,0,0,2,0,0
0,2,81145,5,0,5,0,0,0,0,1,0,0
2,2,341204,6,2,3,0,0,3,0,2,0,1
1,0,249362,5,1,6,0,1,1,0,2,0,0
2,2,247019,1,1,10,1,1,0,0,2,0,1
0,2,172146,4,0,8,0,1,0,2,2,0,0
3,3,110457,5,2,1,0,1,0,0,2,0,0
0,1,368700,2,0,7,0,1,0,0,0,0,0
1,2,182556,0,1,1,0,1,0,0,2,0,1
3,5,219420,1,1,5,0,1,0,0,3,0,1
0,2,240817,1,0,5,0,0,1,0,2,0,0
0,2,102726,14,0,4,0,1,0,0,0,0,0
1,2,226267,5,1,0,0,1,0,0,2,4,0
1,2,125457,1,0,10,0,1,0,0,2,0,0
4,1,204021,1,6,1,0,1,0,0,3,0,0
1,4,92262,1,0,11,0,1,0,0,3,0,0
2,2,161141,9,1,10,0,1,0,0,2,20,1
1,1,190290,1,1,10,0,1,0,0,2,0,1
0,4,430828,5,4,1,1,1,0,0,2,0,0
0,0,59342,2,0,0,0,0,0,0,0,0,0
1,2,136721,1,2,1,0,0,0,0,2,0,0
2,4,86644,0,1,3,0,0,0,0,3,0,0
2,2,195124,3,0,1,0,1,0,0,1,21,0
1,2,167350,1,0,4,0,1,0,0,1,0,0
3,4,113000,5,1,7,0,1,0,0,2,0,0
0,2,140027,5,0,8,1,0,0,0,2,0,0
2,2,262425,5,1,3,0,1,0,0,3,0,0
0,2,316702,5,0,3,0,1,0,0,0,0,0
0,0,335453,0,0,9,0,0,0,0,0,0,0
1,2,203628,3,0,3,0,1,0,0,3,0,1
1,2,118710,3,1,9,0,1,0,3,2,0,1
1,2,189620,0,0,3,0,0,0,0,2,12,0
0,2,475028,1,0,5,0,0,0,0,0,0,0
2,4,110866,0,0,3,0,1,0,0,3,0,0
1,2,243605,0,6,5,0,0,0,1,2,1,0
0,2,163870,5,0,2,0,1,0,0,1,0,0
1,1,80145,5,1,10,0,1,0,0,2,0,0
3,2,295566,8,2,3,0,0,4,0,4,0,1
2,2,63042,0,2,1,0,0,0,0,3,0,1
2,2,229148,14,1,4,1,1,0,0,2,2,0
2,2,242552,5,0,5,1,1,0,0,2,0,0
4,2,177665,1,1,10,0,1,0,0,1,0,0
0,2,208103,2,0,4,0,1,0,0,1,0,0
1,2,296450,0,1,3,0,1,0,0,2,0,0
2,2,70282,5,2,0,1,0,0,0,2,0,0
2,2,144995,9,1,9,0,1,2,0,2,0,0
2,4,382635,0,2,0,0,0,0,0,1,6,0
1,2,295697,1,4,4,1,0,0,0,2,0,0
1,2,194141,1,1,8,0,1,0,0,2,0,0
0,0,378418,1,0,9,0,0,0,0,2,0,0
0,2,214399,5,0,5,0,0,0,0,0,0,0
1,2,217460,0,1,1,0,1,0,0,2,0,1
1,2,182556,1,0,4,0,1,0,0,2,0,0
2,2,125831,1,1,10,0,1,0,3,3,0,0
1,2,271328,0,0,3,0,1,2,0,2,0,0
3,4,50459,1,1,1,0,1,0,0,2,0,1
2,2,162140,0,1,1,0,1,2,0,2,0,1
2,2,111502,1,1,5,0,0,0,0,2,0,0
0,2,299047,5,0,4,0,0,0,0,0,0,0
1,2,223212,1,1,4,0,1,0,0,2,4,0
0,2,352139,5,0,4,0,0,0,0,1,0,0
3,2,173093,5,2,0,2,0,0,0,2,0,0
1,2,181655,9,1,0,0,1,0,4,2,0,0
0,2,332702,9,0,4,0,0,0,0,0,0,0
1,2,234901,5,1,10,0,1,1,0,2,0,0
2,2,131414,5,0,5,1,0,0,0,2,0,0
2,0,260960,0,1,3,0,1,0,0,3,0,0
4,2,156052,1,6,4,1,0,1,0,0,0,0
2,2,279914,0,1,9,0,1,0,0,2,0,1
0,2,192453,5,0,4,0,0,0,0,1,0,0
3,1,200939,1,1,6,0,1,0,0,4,0,0
2,2,151408,3,0,1,0,0,4,0,3,0,1
1,2,112847,9,0,9,0,1,0,0,2,0,0
0,2,316929,14,0,2,0,1,0,0,0,0,0
2,4,126319,0,1,3,0,0,0,0,2,0,1
3,2,197422,1,1,6,0,1,3,0,2,0,1
1,2,267736,5,0,0,1,0,0,0,2,0,0
1,2,267034,2,0,10,1,1,0,0,2,19,0
3,0,193047,0,1,3,0,1,0,0,2,0,0
1,0,356089,0,1,1,0,1,3,0,2,0,1
0,2,223515,0,0,3,0,1,0,0,0,0,0
4,1,87510,12,1,10,0,1,0,0,2,0,0
0,2,145111,1,0,6,0,1,0,0,3,0,0
2,2,48093,1,0,2,0,1,0,0,2,0,0
1,2,31757,9,0,10,0,1,0,0,2,0,0
3,2,285854,1,1,6,0,1,0,0,2,0,1
1,4,120064,0,0,3,0,0,0,0,2,0,0
3,3,167381,1,1,0,0,0,0,0,2,0,1
2,2,103408,1,0,7,1,1,0,0,2,0,0
2,2,101460,1,0,4,0,0,0,0,0,0,0
4,4,420537,1,1,0,0,0,0,0,2,0,1
1,4,119411,1,2,11,0,1,0,0,2,20,0
3,5,128272,8,1,1,0,1,0,0,4,0,1
3,2,386773,0,0,5,0,1,0,0,3,0,1
1,2,283268,12,4,4,0,0,0,0,2,0,0
1,0,301526,5,3,4,0,1,0,0,2,0,0
0,2,151790,5,1,5,0,0,0,0,1,9,0
3,1,106252,0,2,5,0,0,0,0,3,0,0
1,2,188557,1,0,8,0,1,0,0,2,0,0
1,2,171114,5,0,7,0,0,0,0,2,0,0
2,2,327323,11,4,7,0,1,0,0,1,24,0
1,2,244147,1,2,10,0,1,0,0,3,0,0
2,2,280282,9,1,9,0,0,0,0,1,0,1
3,2,116442,1,0,5,0,1,0,0,2,0,0
0,4,282579,9,2,9,0,1,0,0,3,0,0
2,2,51838,5,2,0,0,0,0,0,2,0,0
2,2,226902,0,1,5,0,1,0,0,3,0,1
3,2,279129,5,0,9,0,1,0,0,2,0,0
1,2,196690,9,0,8,0,0,0,2,2,0,0
2,2,130760,9,1,1,0,1,0,0,3,0,1
2,1,49572,5,1,1,0,1,0,0,3,0,0
2,2,237601,0,0,5,4,0,0,0,3,0,1
2,2,169628,5,2,0,1,0,0,0,2,0,0
4,1,36671,1,1,7,0,1,0,4,3,0,0
0,2,231193,14,0,8,0,1,0,0,1,0,0
3,2,102102,9,1,9,0,1,0,0,3,0,1
2,5,32185,0,1,9,0,1,0,0,2,0,0
0,2,211046,1,0,5,0,0,1,0,2,0,0
4,2,31577,1,1,6,0,1,0,0,3,0,1
0,2,162343,5,0,4,1,1,0,0,0,0,0
4,2,128831,1,1,8,0,1,0,0,2,0,0
0,2,316688,1,0,8,1,1,0,0,2,0,0
3,2,90758,3,0,9,0,1,0,0,1,0,1
2,2,274363,0,1,1,0,1,0,3,2,7,1
2,2,154538,6,2,10,0,1,0,0,2,0,0
0,2,106085,1,0,4,1,1,0,2,1,0,0
4,1,315859,2,0,7,0,1,0,0,0,0,0
1,2,51471,1,2,0,0,0,0,0,2,0,0
0,2,193830,2,0,5,0,0,0,0,0,0,0
1,2,231043,1,1,10,0,1,2,0,3,0,1
1,2,169879,0,1,3,0,1,1,0,3,0,1
4,2,270333,0,1,3,0,1,0,0,2,0,1
0,2,138768,1,0,6,0,1,0,0,1,0,0
1,2,191571,1,4,4,0,0,0,0,2,0,0
2,2,94113,5,2,1,0,1,0,0,2,0,0
0,2,137510,5,0,0,0,1,0,0,2,0,0
0,2,32607,12,0,7,0,1,0,0,0,0,0
3,1,93208,1,1,4,0,0,0,0,4,25,0
2,2,254440,9,0,3,0,0,0,0,3,0,0
4,2,186556,5,1,10,0,1,0,0,3,0,1
4,2,169871,1,1,6,0,1,0,0,2,0,0
3,2,191277,1,1,6,0,1,0,0,3,0,1
3,2,167159,9,0,0,0,1,0,0,2,0,0
1,2,171871,3,0,3,0,0,0,0,3,0,0
1,2,154411,9,0,9,0,1,0,0,2,0,0
1,2,129227,1,6,0,0,0,0,0,2,0,0
1,2,110331,1,1,1,0,1,0,2,3,0,0
4,2,34269,1,6,6,0,1,0,1,2,0,1
4,2,174355,1,6,4,0,0,0,0,2,0,0
2,2,680390,1,4,8,0,0,0,0,1,0,0
2,2,233130,5,0,0,0,1,0,0,1,0,0
0,5,165474,0,0,5,0,1,0,0,2,0,0
3,2,194259,5,1,0,0,0,2,0,2,0,1
1,2,280093,5,0,2,0,1,0,0,2,0,0
4,1,177387,1,1,1,0,1,0,0,2,0,0
3,2,105304,1,1,8,0,1,0,0,2,0,0
0,2,499233,1,2,0,0,1,0,0,2,0,0
2,2,180572,0,2,3,0,0,0,0,3,0,1
0,2,321435,0,0,1,0,1,0,0,3,0,0
4,2,86108,1,6,7,0,1,0,0,0,0,0
0,2,198124,2,0,5,0,1,0,0,0,0,0
1,2,135162,5,1,10,0,1,0,0,3,0,0
3,2,146813,5,1,3,0,1,0,0,2,0,1
4,4,291175,0,6,3,0,0,0,0,3,0,0
3,2,387569,1,1,10,0,1,2,0,2,0,1
2,2,102895,5,2,3,0,1,0,0,2,0,0
2,4,33274,1,2,4,0,0,0,0,3,0,0
2,2,86551,0,1,1,0,1,0,0,2,0,1
2,2,138192,0,1,10,0,1,0,0,2,0,0
1,2,118966,1,0,10,0,1,0,0,0,0,0
4,2,99784,3,6,3,0,0,0,0,2,0,1
1,2,90980,9,2,0,0,0,0,0,3,0,0
3,1,177407,1,1,5,0,1,0,0,3,0,0
1,2,96467,0,0,3,0,0,0,0,2,0,0
3,0,327886,8,2,3,0,1,0,0,3,0,1
1,2,111567,1,0,6,0,1,0,0,2,0,0
1,4,166545,1,0,0,0,0,0,0,2,0,0
4,2,142182,1,1,4,0,1,0,0,2,0,1
1,2,188798,0,0,3,0,0,0,0,2,0,0
3,2,38563,0,0,1,0,0,0,0,3,0,1
0,2,216284,2,0,0,0,0,0,0,0,0,0
2,2,191547,1,1,7,0,1,0,0,2,4,0
3,2,285335,2,1,1,0,1,0,0,3,0,0
1,5,142712,5,1,1,0,1,0,0,4,0,0
1,2,80945,1,1,8,0,1,0,0,2,0,0
0,2,309055,5,0,5,0,0,0,0,0,0,0
0,2,62339,12,0,2,0,1,0,0,2,0,0
0,2,368700,2,0,5,0,1,0,0,1,0,0
2,2,176186,5,1,7,0,1,0,0,3,0,1
1,1,266855,0,4,3,0,1,0,0,2,0,0
2,2,48087,0,1,1,0,1,0,0,2,0,1
0,2,121313,5,0,6,0,1,0,0,3,0,0
4,1,143437,3,1,5,0,1,4,0,2,0,1
3,1,160724,0,1,5,2,1,0,4,2,26,1
3,2,282753,11,2,4,1,1,0,0,1,0,0
2,2,194636,0,1,1,0,1,0,0,3,0,1
0,2,153044,1,0,2,1,0,0,0,0,0,0
2,2,411797,9,2,0,0,0,0,0,2,0,0
2,2,117683,1,1,6,0,1,0,0,2,0,1
0,2,376540,1,0,0,0,0,0,0,1,0,0
3,2,72393,4,2,8,0,0,0,0,2,0,0
1,2,270335,0,1,0,0,1,0,0,2,11,1
1,2,96226,1,1,10,0,1,0,0,4,0,0
2,2,95336,0,1,5,0,1,0,0,3,0,1
1,2,258498,5,1,10,0,0,0,0,3,0,0
0,2,205865,0,0,1,0,1,0,0,1,0,0
3,1,406468,1,1,5,1,1,0,0,2,0,0
1,2,177119,9,2,9,0,0,1,0,2,0,0
1,1,372525,0,0,1,0,1,0,0,2,0,0
1,2,164170,9,1,0,2,0,0,0,2,3,0
2,2,183800,0,1,3,0,1,3,0,3,0,1
2,1,177307,10,1,7,0,1,0,0,4,0,1
2,2,170108,3,1,3,0,1,0,0,2,0,0
3,2,341995,5,2,5,0,1,0,0,3,0,0
0,2,226508,0,0,1,0,0,0,0,3,0,0
1,2,87418,0,1,1,0,1,0,0,2,0,1
1,2,109165,1,1,9,0,1,0,0,2,0,0
4,4,28856,7,1,4,0,1,0,0,3,0,0
3,1,175897,4,1,10,0,1,0,0,0,0,0
0,2,99697,1,0,2,0,0,0,0,2,0,0
1,2,152375,1,0,5,0,1,0,0,2,0,0
3,2,171550,1,2,8,0,0,0,0,2,0,0
2,2,211154,5,2,8,0,1,0,0,3,0,0
0,2,202570,0,0,3,1,1,0,0,0,0,0
2,1,168496,1,2,2,0,1,0,0,0,0,0
3,2,68898,5,1,9,0,1,0,0,2,0,0
1,2,93235,1,0,5,0,1,0,0,1,0,0
2,2,278924,5,2,10,0,1,0,0,2,0,0
3,1,311020,12,1,7,0,1,0,0,3,0,0
1,2,175878,5,0,10,0,1,0,0,2,0,0
0,2,543028,1,0,5,1,1,0,0,2,0,0
2,2,202027,0,1,1,0,1,4,0,2,0,1
2,2,158926,3,1,3,2,0,0,0,3,27,0
4,5,76860,1,1,1,2,1,0,0,2,0,1
4,1,136063,1,1,1,0,1,0,0,1,0,0
0,2,186648,5,0,4,0,1,0,0,0,0,0
0,2,257509,5,0,5,0,1,0,0,1,0,0
0,2,98155,5,0,6,0,1,0,0,2,0,0
2,2,274198,11,1,8,0,0,0,0,2,4,0
2,2,97083,5,1,0,1,0,0,0,2,0,0
1,2,262153,1,1,8,0,1,0,0,2,0,0
2,2,214738,1,1,8,0,1,0,0,2,0,0
3,2,138022,3,1,1,0,1,0,0,3,0,1
0,2,91842,5,0,5,0,0,0,0,2,0,0
1,2,373662,15,3,13,0,0,0,0,2,24,0
2,2,162003,1,2,8,0,1,0,0,3,0,0
3,4,241843,13,1,4,0,1,0,0,2,0,0
0,2,375871,1,1,0,0,0,0,0,2,4,0
2,2,186934,2,1,8,0,1,1,0,2,0,1
2,2,176900,1,1,10,0,1,0,0,4,0,1
3,2,21906,3,0,3,0,0,0,0,1,0,0
2,2,132222,10,1,3,0,1,0,4,2,0,1
1,2,143653,1,1,10,0,1,0,0,1,0,0
1,2,111567,0,0,5,0,1,0,0,2,0,1
1,2,78602,6,2,4,3,0,0,0,2,0,0
1,2,465507,1,1,8,1,1,0,0,2,0,0
2,5,196373,1,1,1,0,1,0,0,2,0,1
0,2,293227,1,0,4,0,0,0,0,2,0,0
0,2,241752,1,1,8,0,1,0,0,2,0,0
3,4,166398,5,2,1,1,0,0,0,1,0,0
2,2,184682,5,2,0,0,0,0,0,2,0,0
2,5,108293,0,1,1,0,0,0,3,2,0,1
2,2,250802,5,2,10,0,1,0,0,1,0,0
2,1,325159,5,2,7,0,1,0,0,2,0,0
2,0,174675,1,1,3,0,0,0,0,2,0,1
2,2,227065,3,1,1,0,1,0,0,2,0,1
3,2,269080,7,6,4,1,0,0,0,2,0,0
0,2,177722,1,0,4,0,0,0,0,0,0,0
3,2,133461,5,1,1,0,1,0,0,2,0,0
2,5,398473,5,1,5,0,1,0,0,4,0,1
1,4,298785,12,2,6,0,1,0,0,2,0,0
1,1,123424,0,1,1,0,1,0,0,2,0,1
2,2,176286,6,1,1,0,1,0,0,2,0,1
0,2,150062,5,1,3,0,1,0,0,2,0,0
1,2,169240,1,2,8,0,0,0,0,2,0,0
1,2,288273,0,1,10,0,1,0,0,4,4,0
2,2,526968,12,2,1,0,0,0,0,2,0,0
1,2,57066,1,1,6,0,1,0,0,2,0,0
0,2,323573,1,0,4,0,0,0,0,0,0,0
1,5,368825,5,1,5,0,1,0,0,3,0,1
3,1,189721,1,1,10,0,1,0,0,0,0,0
3,2,164966,0,1,1,2,1,0,0,2,3,1
1,2,202046,1,1,10,0,1,0,0,1,0,1
1,2,161538,0,0,9,0,0,0,0,1,0,0
4,2,105252,0,6,1,0,1,0,4,2,0,1
2,2,200153,1,1,10,0,1,0,0,2,0,0
2,2,32185,1,0,6,0,1,0,0,4,0,0
0,2,178326,5,0,5,0,0,0,0,2,0,0
0,2,255957,5,0,1,0,0,2,0,2,0,0
2,0,188693,3,1,3,0,1,0,0,1,0,1
4,2,182977,1,6,4,1,0,1,0,2,0,0
1,2,159929,1,2,2,0,1,0,0,2,0,0
3,2,123207,1,0,0,0,0,0,0,2,0,0
0,2,284317,6,0,0,0,0,0,0,2,0,0
4,1,154474,1,0,7,0,1,0,0,2,0,0
2,4,318280,1,6,11,0,1,0,0,2,0,1
4,2,254907,9,2,4,0,0,0,0,0,0,0
2,2,349221,1,0,10,1,0,0,0,1,0,0
3,2,335973,1,2,0,0,0,0,0,2,0,0
2,2,126701,1,2,10,0,1,0,0,2,0,0
3,2,122159,5,6,3,0,0,1,0,2,0,0
3,2,187370,0,0,5,0,1,0,1,2,0,0
2,2,194636,9,1,8,0,1,0,0,2,0,0
3,1,124793,1,1,10,0,1,0,0,1,0,0
3,2,192835,1,1,0,0,1,0,0,3,0,1
1,2,290226,1,0,1,0,1,0,0,2,0,0
4,2,112840,1,1,1,0,1,0,0,3,0,1
2,2,89325,3,2,3,0,1,0,0,2,0,0
3,3,33109,0,2,1,0,1,0,0,3,0,1
2,2,82465,5,1,8,0,1,1,0,2,0,0
2,5,329980,0,1,1,0,1,4,0,3,0,1
0,2,148294,5,0,4,0,1,0,0,2,0,0
3,2,168212,8,1,3,0,1,0,3,4,0,1
2,0,343642,1,1,3,0,0,0,0,2,0,1
0,4,115244,0,0,3,0,0,0,0,3,0,0
1,2,162572,1,0,4,0,1,0,0,0,0,0
4,2,356067,0,1,0,0,1,0,0,2,0,0
4,2,271567,1,4,8,1,1,0,0,2,0,0
2,5,180804,1,1,1,0,1,0,0,2,0,1
3,1,123011,1,1,10,0,1,4,0,3,0,1
1,2,109186,5,1,5,0,1,0,0,3,9,0
3,2,220537,1,2,8,0,0,0,0,2,0,0
1,2,124827,9,0,6,0,1,0,0,2,0,0
3,2,767403,1,1,8,0,1,1,0,2,0,1
2,2,118494,5,1,3,0,1,0,0,2,0,1
2,2,173208,3,1,3,0,1,0,0,1,0,0
3,2,107373,7,1,2,0,1,0,0,2,0,0
1,2,26973,9,1,9,0,0,0,0,2,0,1
3,2,191965,1,6,4,0,0,0,0,1,0,0
0,2,122346,1,2,10,0,1,0,0,2,0,0
2,2,198316,5,0,10,0,1,0,0,3,28,0
3,4,123075,3,1,3,0,1,0,0,1,0,1
2,2,209370,1,4,5,0,0,0,0,1,0,0
1,2,33117,5,1,4,0,1,0,0,2,0,0
0,2,129042,1,0,8,1,0,0,0,2,0,0
4,2,169133,1,1,4,0,1,0,0,3,29,0
2,2,368561,1,1,1,0,1,0,0,3,0,1
3,2,207848,12,1,0,0,0,0,0,2,0,0
3,5,138370,3,3,5,2,1,0,0,3,3,0
1,2,93106,9,0,0,0,0,0,0,2,0,0
0,0,223515,6,0,4,0,1,0,2,0,0,0
1,2,389713,5,0,5,0,1,0,0,2,0,0
1,2,206365,1,0,4,1,0,0,0,2,0,0
2,2,123785,1,0,4,0,1,0,0,4,0,0
1,2,289984,1,2,13,1,0,0,0,1,0,0
4,2,137018,1,0,4,0,0,0,0,2,0,0
0,2,137994,5,0,8,1,0,0,0,2,0,0
2,2,341204,5,2,0,0,0,0,0,2,0,0
2,2,167005,0,1,1,0,1,3,0,3,0,1
0,2,34446,5,0,9,0,0,0,0,2,0,0
1,2,187160,10,2,3,0,1,0,0,3,0,0
0,2,217961,5,1,4,0,1,0,0,2,0,0
0,2,74631,5,0,5,0,0,0,0,3,0,0
2,2,156667,0,1,3,0,1,0,3,3,0,1
4,2,125155,1,1,8,0,1,0,0,2,0,0
3,1,263925,0,1,5,0,1,0,0,2,8,1
1,2,296453,0,1,0,0,1,2,0,2,0,1
3,1,44728,5,1,5,0,1,0,0,3,0,1
2,2,193026,5,2,10,0,1,0,0,2,10,0
1,2,87643,0,1,5,0,1,0,0,2,0,0
1,1,106742,14,1,6,0,1,0,0,4,0,0
2,2,302122,9,2,10,0,0,0,0,2,0,0
3,4,193960,3,1,3,0,1,0,3,2,0,1
2,2,185385,1,1,10,0,1,0,0,3,0,1
2,1,277647,1,1,1,0,1,0,0,1,0,0
4,2,128848,1,1,8,0,1,1,0,2,0,0
3,2,377701,1,1,4,0,1,0,0,1,4,0
1,2,157886,6,4,4,0,0,0,0,2,0,0
3,2,175958,5,1,5,0,1,0,0,4,0,1
2,2,223004,5,0,4,0,1,0,0,2,0,0
1,2,199352,10,1,3,0,1,0,3,4,0,1
2,2,29984,14,1,6,0,1,0,0,2,0,0
1,2,181651,0,1,1,0,1,0,0,3,0,0
2,2,117312,6,2,9,0,0,0,0,3,0,0
0,4,34029,0,0,3,0,0,0,0,0,0,0
2,2,132879,1,1,10,0,1,0,3,2,0,1
2,2,215310,1,1,10,0,1,0,0,3,0,1
3,0,55863,8,1,3,0,0,0,3,3,0,1
0,2,220384,2,0,0,0,1,0,0,0,0,0
0,1,36012,5,0,10,0,1,0,0,0,0,0
1,2,137645,0,0,5,1,0,0,1,2,0,0
0,2,191342,0,0,5,2,1,0,0,3,18,0
3,2,31339,1,1,10,0,1,0,0,2,0,0
2,0,227910,9,1,3,0,0,0,0,2,0,1
2,2,173728,0,4,3,0,0,0,0,2,0,0
0,4,167816,1,2,1,0,0,0,0,1,0,0
4,1,81642,1,1,7,0,1,0,0,3,0,0
2,4,195258,5,1,11,0,1,0,0,2,0,1
1,2,232475,5,1,0,0,1,0,0,2,0,0
1,2,241259,9,1,6,0,1,0,0,2,0,0
1,2,118161,1,1,11,0,1,0,0,2,0,0
1,2,201954,0,0,1,0,1,0,0,1,0,0
2,2,150533,5,1,1,0,1,2,0,3,0,1
2,2,412296,1,2,10,0,1,0,0,1,0,0
2,3,133060,6,1,3,0,1,0,0,2,0,1
2,1,120539,0,0,5,0,1,0,0,3,0,1
1,2,196025,8,3,3,2,1,0,0,3,26,0
1,2,107793,1,2,10,0,1,0,0,2,0,0
0,2,163870,5,0,0,0,1,0,0,2,0,0
0,1,361280,0,0,3,2,1,0,0,0,3,0
4,2,92178,12,1,8,0,1,0,0,2,0,0
1,5,260729,1,1,5,0,0,0,3,1,0,1
2,2,182254,5,2,3,0,0,0,0,2,0,0
2,5,149865,0,1,8,0,1,0,0,3,0,1
2,5,218184,4,1,1,0,1,0,2,2,4,0
2,2,118619,0,1,1,1,1,0,0,3,0,0
1,1,196791,6,1,3,0,0,0,0,1,0,1
1,4,167999,1,2,0,0,0,0,0,1,0,0
1,2,51259,0,0,3,0,1,0,0,3,0,0
1,2,131088,1,0,2,0,1,0,0,1,0,0
2,2,118212,0,1,10,0,1,1,0,2,0,1
2,2,293791,9,1,6,0,1,0,0,3,0,0
1,5,289430,3,1,5,0,1,0,0,2,4,1
1,2,35378,0,1,5,0,0,0,0,2,0,1
2,0,60227,0,0,0,0,1,0,0,2,0,0
4,2,168139,1,1,5,0,0,0,0,2,0,0
1,2,290763,1,2,2,0,0,0,0,2,0,0
2,2,51100,5,1,10,0,1,0,0,2,0,0
2,2,227644,1,1,6,0,1,0,0,3,0,0
